STATION,DATE,PRCP,TMAX,TMIN,WL
WATERTOWN REGIONAL AIRPORT SD US,3/24/1978,0,0,-94,75.009
WATERTOWN REGIONAL AIRPORT SD US,3/25/1978,0,39,-94,74.983
WATERTOWN REGIONAL AIRPORT SD US,3/26/1978,0,100,-56,74.98
WATERTOWN REGIONAL AIRPORT SD US,3/27/1978,0,139,-11,75.026
WATERTOWN REGIONAL AIRPORT SD US,3/28/1978,0,56,-33,75.028
WATERTOWN REGIONAL AIRPORT SD US,3/29/1978,0,94,-17,75.053
WATERTOWN REGIONAL AIRPORT SD US,3/30/1978,0,183,17,75.048
WATERTOWN REGIONAL AIRPORT SD US,3/31/1978,0,189,28,75.036
WATERTOWN REGIONAL AIRPORT SD US,4/1/1978,0,28,-22,75.071
WATERTOWN REGIONAL AIRPORT SD US,4/2/1978,81,6,-17,75.098
WATERTOWN REGIONAL AIRPORT SD US,4/3/1978,0,50,0,75.058
WATERTOWN REGIONAL AIRPORT SD US,4/4/1978,0,178,-17,75.076
WATERTOWN REGIONAL AIRPORT SD US,4/5/1978,81,78,39,75.121
WATERTOWN REGIONAL AIRPORT SD US,4/6/1978,0,183,33,75.097
WATERTOWN REGIONAL AIRPORT SD US,4/7/1978,8,33,-6,75.158
WATERTOWN REGIONAL AIRPORT SD US,4/8/1978,3,78,-6,75.183
WATERTOWN REGIONAL AIRPORT SD US,4/9/1978,74,78,39,75.17
WATERTOWN REGIONAL AIRPORT SD US,4/10/1978,3,89,0,75.155
WATERTOWN REGIONAL AIRPORT SD US,4/11/1978,64,150,-28,75.172
WATERTOWN REGIONAL AIRPORT SD US,4/12/1978,0,72,0,75.2
WATERTOWN REGIONAL AIRPORT SD US,4/13/1978,0,111,-17,75.219
WATERTOWN REGIONAL AIRPORT SD US,4/14/1978,0,106,-33,75.242
WATERTOWN REGIONAL AIRPORT SD US,4/15/1978,0,111,17,75.252
WATERTOWN REGIONAL AIRPORT SD US,4/16/1978,0,128,17,75.242
WATERTOWN REGIONAL AIRPORT SD US,4/17/1978,109,67,0,75.242
WATERTOWN REGIONAL AIRPORT SD US,4/18/1978,157,22,0,75.236
WATERTOWN REGIONAL AIRPORT SD US,4/19/1978,0,22,-28,75.237
WATERTOWN REGIONAL AIRPORT SD US,4/20/1978,10,61,-50,75.29
WATERTOWN REGIONAL AIRPORT SD US,4/21/1978,0,128,-50,75.321
WATERTOWN REGIONAL AIRPORT SD US,4/22/1978,102,100,39,75.322
WATERTOWN REGIONAL AIRPORT SD US,4/23/1978,132,56,33,75.317
WATERTOWN REGIONAL AIRPORT SD US,4/24/1978,23,61,28,75.322
WATERTOWN REGIONAL AIRPORT SD US,4/25/1978,0,156,22,75.33
WATERTOWN REGIONAL AIRPORT SD US,4/26/1978,0,178,39,75.332
WATERTOWN REGIONAL AIRPORT SD US,4/27/1978,0,194,56,75.338
WATERTOWN REGIONAL AIRPORT SD US,4/28/1978,13,144,94,75.343
WATERTOWN REGIONAL AIRPORT SD US,4/29/1978,0,156,83,75.346
WATERTOWN REGIONAL AIRPORT SD US,4/30/1978,0,161,33,75.354
WATERTOWN REGIONAL AIRPORT SD US,5/1/1978,0,133,6,75.358
WATERTOWN REGIONAL AIRPORT SD US,5/2/1978,0,161,-6,75.336
WATERTOWN REGIONAL AIRPORT SD US,5/3/1978,0,183,17,75.33
WATERTOWN REGIONAL AIRPORT SD US,5/4/1978,0,172,44,75.314
WATERTOWN REGIONAL AIRPORT SD US,5/5/1978,0,161,33,75.304
WATERTOWN REGIONAL AIRPORT SD US,5/6/1978,0,167,11,75.313
WATERTOWN REGIONAL AIRPORT SD US,5/7/1978,394,83,67,75.309
WATERTOWN REGIONAL AIRPORT SD US,5/8/1978,114,89,56,75.282
WATERTOWN REGIONAL AIRPORT SD US,5/9/1978,3,178,50,75.312
WATERTOWN REGIONAL AIRPORT SD US,5/10/1978,0,272,78,75.324
WATERTOWN REGIONAL AIRPORT SD US,5/11/1978,3,222,100,75.307
WATERTOWN REGIONAL AIRPORT SD US,5/12/1978,64,128,67,75.305
WATERTOWN REGIONAL AIRPORT SD US,5/13/1978,0,167,33,75.286
WATERTOWN REGIONAL AIRPORT SD US,5/14/1978,0,200,17,75.305
WATERTOWN REGIONAL AIRPORT SD US,5/15/1978,0,217,56,75.319
WATERTOWN REGIONAL AIRPORT SD US,5/16/1978,0,228,94,75.333
WATERTOWN REGIONAL AIRPORT SD US,5/17/1978,0,222,83,75.327
WATERTOWN REGIONAL AIRPORT SD US,5/18/1978,109,250,89,75.333
WATERTOWN REGIONAL AIRPORT SD US,5/19/1978,0,233,67,75.33
WATERTOWN REGIONAL AIRPORT SD US,5/20/1978,0,183,72,75.326
WATERTOWN REGIONAL AIRPORT SD US,5/21/1978,0,239,50,75.347
WATERTOWN REGIONAL AIRPORT SD US,5/22/1978,0,250,106,75.331
WATERTOWN REGIONAL AIRPORT SD US,5/23/1978,0,228,133,75.323
WATERTOWN REGIONAL AIRPORT SD US,5/24/1978,0,267,139,75.323
WATERTOWN REGIONAL AIRPORT SD US,5/25/1978,114,294,161,75.322
WATERTOWN REGIONAL AIRPORT SD US,5/26/1978,0,267,172,75.317
WATERTOWN REGIONAL AIRPORT SD US,5/27/1978,114,217,156,75.31
WATERTOWN REGIONAL AIRPORT SD US,5/28/1978,66,200,156,75.302
WATERTOWN REGIONAL AIRPORT SD US,5/29/1978,328,206,117,75.297
WATERTOWN REGIONAL AIRPORT SD US,5/30/1978,0,211,117,75.291
WATERTOWN REGIONAL AIRPORT SD US,5/31/1978,0,156,89,75.296
WATERTOWN REGIONAL AIRPORT SD US,6/1/1978,0,128,72,75.285
WATERTOWN REGIONAL AIRPORT SD US,6/2/1978,36,194,44,75.283
WATERTOWN REGIONAL AIRPORT SD US,6/3/1978,0,228,67,75.285
WATERTOWN REGIONAL AIRPORT SD US,6/4/1978,0,233,111,75.267
WATERTOWN REGIONAL AIRPORT SD US,6/5/1978,0,267,67,75.278
WATERTOWN REGIONAL AIRPORT SD US,6/6/1978,13,267,106,75.255
WATERTOWN REGIONAL AIRPORT SD US,6/7/1978,0,172,83,75.252
WATERTOWN REGIONAL AIRPORT SD US,6/8/1978,0,228,61,75.264
WATERTOWN REGIONAL AIRPORT SD US,6/9/1978,0,283,89,75.273
WATERTOWN REGIONAL AIRPORT SD US,6/10/1978,25,283,150,75.25
WATERTOWN REGIONAL AIRPORT SD US,6/11/1978,89,233,122,75.239
WATERTOWN REGIONAL AIRPORT SD US,6/12/1978,0,228,111,75.231
WATERTOWN REGIONAL AIRPORT SD US,6/13/1978,0,267,111,75.276
WATERTOWN REGIONAL AIRPORT SD US,6/14/1978,0,267,178,75.271
WATERTOWN REGIONAL AIRPORT SD US,6/15/1978,13,289,172,75.25
WATERTOWN REGIONAL AIRPORT SD US,6/16/1978,5,278,156,75.222
WATERTOWN REGIONAL AIRPORT SD US,6/17/1978,0,233,139,75.204
WATERTOWN REGIONAL AIRPORT SD US,6/18/1978,0,244,72,75.209
WATERTOWN REGIONAL AIRPORT SD US,6/19/1978,0,272,128,75.218
WATERTOWN REGIONAL AIRPORT SD US,6/20/1978,0,194,89,75.21
WATERTOWN REGIONAL AIRPORT SD US,6/21/1978,0,250,61,75.205
WATERTOWN REGIONAL AIRPORT SD US,6/22/1978,0,250,139,75.206
WATERTOWN REGIONAL AIRPORT SD US,6/23/1978,0,289,150,75.205
WATERTOWN REGIONAL AIRPORT SD US,6/24/1978,33,283,178,75.196
WATERTOWN REGIONAL AIRPORT SD US,6/25/1978,112,311,156,75.188
WATERTOWN REGIONAL AIRPORT SD US,6/26/1978,0,256,150,75.168
WATERTOWN REGIONAL AIRPORT SD US,6/27/1978,0,278,139,75.175
WATERTOWN REGIONAL AIRPORT SD US,6/28/1978,30,306,172,75.18
WATERTOWN REGIONAL AIRPORT SD US,6/29/1978,0,322,217,75.174
WATERTOWN REGIONAL AIRPORT SD US,6/30/1978,218,283,189,75.177
WATERTOWN REGIONAL AIRPORT SD US,7/1/1978,135,256,189,75.162
WATERTOWN REGIONAL AIRPORT SD US,7/2/1978,0,300,189,75.138
WATERTOWN REGIONAL AIRPORT SD US,7/3/1978,0,311,189,75.117
WATERTOWN REGIONAL AIRPORT SD US,7/4/1978,25,317,211,75.113
WATERTOWN REGIONAL AIRPORT SD US,7/5/1978,3,306,200,75.11
WATERTOWN REGIONAL AIRPORT SD US,7/6/1978,58,278,178,75.098
WATERTOWN REGIONAL AIRPORT SD US,7/7/1978,0,239,139,75.09
WATERTOWN REGIONAL AIRPORT SD US,7/8/1978,102,222,117,75.088
WATERTOWN REGIONAL AIRPORT SD US,7/9/1978,0,211,122,75.085
WATERTOWN REGIONAL AIRPORT SD US,7/10/1978,0,228,78,75.1
WATERTOWN REGIONAL AIRPORT SD US,7/11/1978,0,261,139,75.097
WATERTOWN REGIONAL AIRPORT SD US,7/12/1978,89,289,183,75.083
WATERTOWN REGIONAL AIRPORT SD US,7/13/1978,0,267,144,75.057
WATERTOWN REGIONAL AIRPORT SD US,7/14/1978,0,311,189,75.057
WATERTOWN REGIONAL AIRPORT SD US,7/15/1978,0,328,161,75.041
WATERTOWN REGIONAL AIRPORT SD US,7/16/1978,0,317,150,75.044
WATERTOWN REGIONAL AIRPORT SD US,7/17/1978,0,328,211,75.04
WATERTOWN REGIONAL AIRPORT SD US,7/18/1978,0,283,178,75.023
WATERTOWN REGIONAL AIRPORT SD US,7/19/1978,5,267,150,75.01
WATERTOWN REGIONAL AIRPORT SD US,7/20/1978,0,228,133,75.005
WATERTOWN REGIONAL AIRPORT SD US,7/21/1978,58,211,144,75.008
WATERTOWN REGIONAL AIRPORT SD US,7/22/1978,53,211,128,75.006
WATERTOWN REGIONAL AIRPORT SD US,7/23/1978,0,272,100,75.019
WATERTOWN REGIONAL AIRPORT SD US,7/24/1978,0,289,144,75.001
WATERTOWN REGIONAL AIRPORT SD US,7/25/1978,0,361,178,74.981
WATERTOWN REGIONAL AIRPORT SD US,7/26/1978,0,300,144,74.982
WATERTOWN REGIONAL AIRPORT SD US,7/27/1978,0,250,117,74.984
WATERTOWN REGIONAL AIRPORT SD US,7/28/1978,0,339,156,75.003
WATERTOWN REGIONAL AIRPORT SD US,7/29/1978,0,189,156,74.994
WATERTOWN REGIONAL AIRPORT SD US,7/30/1978,0,261,117,74.977
WATERTOWN REGIONAL AIRPORT SD US,7/31/1978,0,267,111,74.941
WATERTOWN REGIONAL AIRPORT SD US,8/1/1978,0,272,133,74.938
WATERTOWN REGIONAL AIRPORT SD US,8/2/1978,0,200,111,74.927
WATERTOWN REGIONAL AIRPORT SD US,8/3/1978,0,211,106,74.944
WATERTOWN REGIONAL AIRPORT SD US,8/4/1978,0,261,61,74.95
WATERTOWN REGIONAL AIRPORT SD US,8/5/1978,0,289,106,74.929
WATERTOWN REGIONAL AIRPORT SD US,8/6/1978,0,306,144,74.929
WATERTOWN REGIONAL AIRPORT SD US,8/7/1978,0,344,167,74.918
WATERTOWN REGIONAL AIRPORT SD US,8/8/1978,0,300,150,74.916
WATERTOWN REGIONAL AIRPORT SD US,8/9/1978,0,278,100,74.932
WATERTOWN REGIONAL AIRPORT SD US,8/10/1978,0,300,133,74.942
WATERTOWN REGIONAL AIRPORT SD US,8/11/1978,0,317,183,74.923
WATERTOWN REGIONAL AIRPORT SD US,8/12/1978,0,350,200,74.916
WATERTOWN REGIONAL AIRPORT SD US,8/13/1978,0,356,228,74.906
WATERTOWN REGIONAL AIRPORT SD US,8/14/1978,18,322,194,74.893
WATERTOWN REGIONAL AIRPORT SD US,8/15/1978,150,233,167,74.877
WATERTOWN REGIONAL AIRPORT SD US,8/16/1978,0,306,122,74.89
WATERTOWN REGIONAL AIRPORT SD US,8/17/1978,0,317,172,74.923
WATERTOWN REGIONAL AIRPORT SD US,8/18/1978,0,206,133,74.905
WATERTOWN REGIONAL AIRPORT SD US,8/19/1978,0,267,72,74.898
WATERTOWN REGIONAL AIRPORT SD US,8/20/1978,0,306,122,74.928
WATERTOWN REGIONAL AIRPORT SD US,8/21/1978,0,333,172,74.898
WATERTOWN REGIONAL AIRPORT SD US,8/22/1978,0,333,133,74.882
WATERTOWN REGIONAL AIRPORT SD US,8/23/1978,0,344,189,74.866
WATERTOWN REGIONAL AIRPORT SD US,8/24/1978,0,278,167,74.862
WATERTOWN REGIONAL AIRPORT SD US,8/25/1978,0,339,200,74.851
WATERTOWN REGIONAL AIRPORT SD US,8/26/1978,132,250,183,74.841
WATERTOWN REGIONAL AIRPORT SD US,8/27/1978,178,267,167,74.814
WATERTOWN REGIONAL AIRPORT SD US,8/28/1978,114,233,144,74.794
WATERTOWN REGIONAL AIRPORT SD US,8/29/1978,0,272,106,74.839
WATERTOWN REGIONAL AIRPORT SD US,8/30/1978,0,244,133,74.823
WATERTOWN REGIONAL AIRPORT SD US,8/31/1978,25,267,144,74.813
WATERTOWN REGIONAL AIRPORT SD US,9/1/1978,0,289,183,74.812
WATERTOWN REGIONAL AIRPORT SD US,9/2/1978,0,333,156,74.8
WATERTOWN REGIONAL AIRPORT SD US,9/3/1978,0,333,156,74.795
WATERTOWN REGIONAL AIRPORT SD US,9/4/1978,0,328,189,74.781
WATERTOWN REGIONAL AIRPORT SD US,9/5/1978,0,361,211,74.782
WATERTOWN REGIONAL AIRPORT SD US,9/6/1978,0,356,200,74.778
WATERTOWN REGIONAL AIRPORT SD US,9/7/1978,0,361,183,74.768
WATERTOWN REGIONAL AIRPORT SD US,9/8/1978,0,333,183,74.758
WATERTOWN REGIONAL AIRPORT SD US,9/9/1978,0,300,161,74.741
WATERTOWN REGIONAL AIRPORT SD US,9/10/1978,0,322,189,74.696
WATERTOWN REGIONAL AIRPORT SD US,9/11/1978,358,339,178,74.713
WATERTOWN REGIONAL AIRPORT SD US,9/12/1978,0,189,117,74.722
WATERTOWN REGIONAL AIRPORT SD US,9/13/1978,64,156,106,74.692
WATERTOWN REGIONAL AIRPORT SD US,9/14/1978,0,206,89,74.658
WATERTOWN REGIONAL AIRPORT SD US,9/15/1978,0,228,67,74.689
WATERTOWN REGIONAL AIRPORT SD US,9/16/1978,0,217,89,74.701
WATERTOWN REGIONAL AIRPORT SD US,9/17/1978,84,150,72,74.683
WATERTOWN REGIONAL AIRPORT SD US,9/18/1978,84,183,106,74.693
WATERTOWN REGIONAL AIRPORT SD US,9/19/1978,0,189,67,74.71
WATERTOWN REGIONAL AIRPORT SD US,9/20/1978,0,161,44,74.695
WATERTOWN REGIONAL AIRPORT SD US,9/21/1978,0,194,17,74.698
WATERTOWN REGIONAL AIRPORT SD US,9/22/1978,0,233,44,74.704
WATERTOWN REGIONAL AIRPORT SD US,9/23/1978,0,244,106,74.68
WATERTOWN REGIONAL AIRPORT SD US,9/24/1978,0,217,67,74.69
WATERTOWN REGIONAL AIRPORT SD US,9/25/1978,0,239,72,74.698
WATERTOWN REGIONAL AIRPORT SD US,9/26/1978,0,294,72,74.667
WATERTOWN REGIONAL AIRPORT SD US,9/27/1978,0,189,22,74.662
WATERTOWN REGIONAL AIRPORT SD US,9/28/1978,0,239,78,74.688
WATERTOWN REGIONAL AIRPORT SD US,9/29/1978,0,161,100,74.651
WATERTOWN REGIONAL AIRPORT SD US,9/30/1978,0,194,56,74.621
WATERTOWN REGIONAL AIRPORT SD US,10/1/1978,0,239,61,74.654
WATERTOWN REGIONAL AIRPORT SD US,10/2/1978,0,206,89,74.642
WATERTOWN REGIONAL AIRPORT SD US,10/3/1978,25,111,50,74.612
WATERTOWN REGIONAL AIRPORT SD US,10/4/1978,43,133,22,74.623
WATERTOWN REGIONAL AIRPORT SD US,10/5/1978,36,83,56,74.616
WATERTOWN REGIONAL AIRPORT SD US,10/6/1978,0,89,0,74.621
WATERTOWN REGIONAL AIRPORT SD US,10/7/1978,0,133,-6,74.67
WATERTOWN REGIONAL AIRPORT SD US,10/8/1978,0,183,17,74.648
WATERTOWN REGIONAL AIRPORT SD US,10/9/1978,18,183,56,74.617
WATERTOWN REGIONAL AIRPORT SD US,10/10/1978,0,194,22,74.608
WATERTOWN REGIONAL AIRPORT SD US,10/11/1978,0,183,78,74.587
WATERTOWN REGIONAL AIRPORT SD US,10/12/1978,0,156,11,74.585
WATERTOWN REGIONAL AIRPORT SD US,10/13/1978,13,106,11,74.597
WATERTOWN REGIONAL AIRPORT SD US,10/14/1978,0,111,6,74.61
WATERTOWN REGIONAL AIRPORT SD US,10/15/1978,0,83,17,74.588
WATERTOWN REGIONAL AIRPORT SD US,10/16/1978,0,111,-50,74.574
WATERTOWN REGIONAL AIRPORT SD US,10/17/1978,0,172,28,74.552
WATERTOWN REGIONAL AIRPORT SD US,10/18/1978,0,117,-6,74.546
WATERTOWN REGIONAL AIRPORT SD US,10/19/1978,0,211,33,74.551
WATERTOWN REGIONAL AIRPORT SD US,10/20/1978,0,256,39,74.544
WATERTOWN REGIONAL AIRPORT SD US,10/21/1978,0,228,50,74.536
WATERTOWN REGIONAL AIRPORT SD US,10/22/1978,0,72,-39,74.53
WATERTOWN REGIONAL AIRPORT SD US,10/23/1978,0,111,-72,74.558
WATERTOWN REGIONAL AIRPORT SD US,10/24/1978,0,211,39,74.528
WATERTOWN REGIONAL AIRPORT SD US,10/25/1978,0,94,33,74.511
WATERTOWN REGIONAL AIRPORT SD US,10/26/1978,0,117,0,74.544
WATERTOWN REGIONAL AIRPORT SD US,10/27/1978,0,128,-11,74.536
WATERTOWN REGIONAL AIRPORT SD US,10/28/1978,0,117,11,74.535
WATERTOWN REGIONAL AIRPORT SD US,10/29/1978,0,189,0,74.518
WATERTOWN REGIONAL AIRPORT SD US,10/30/1978,0,122,6,74.495
WATERTOWN REGIONAL AIRPORT SD US,10/31/1978,0,128,-56,74.506
WATERTOWN REGIONAL AIRPORT SD US,11/1/1978,0,200,-11,74.5
WATERTOWN REGIONAL AIRPORT SD US,11/2/1978,0,228,-6,74.496
WATERTOWN REGIONAL AIRPORT SD US,11/3/1978,0,228,28,74.484
WATERTOWN REGIONAL AIRPORT SD US,11/4/1978,0,172,17,74.476
WATERTOWN REGIONAL AIRPORT SD US,11/5/1978,0,133,0,74.472
WATERTOWN REGIONAL AIRPORT SD US,11/6/1978,0,89,-72,74.481
WATERTOWN REGIONAL AIRPORT SD US,11/7/1978,0,156,-44,74.479
WATERTOWN REGIONAL AIRPORT SD US,11/8/1978,0,183,28,74.461
WATERTOWN REGIONAL AIRPORT SD US,11/9/1978,0,106,0,74.457
WATERTOWN REGIONAL AIRPORT SD US,11/10/1978,10,11,-39,74.454
WATERTOWN REGIONAL AIRPORT SD US,11/11/1978,3,-39,-78,74.451
WATERTOWN REGIONAL AIRPORT SD US,11/12/1978,36,6,-61,74.438
WATERTOWN REGIONAL AIRPORT SD US,11/13/1978,15,11,-61,74.398
WATERTOWN REGIONAL AIRPORT SD US,11/14/1978,0,-33,-100,74.436
WATERTOWN REGIONAL AIRPORT SD US,11/15/1978,0,28,-106,74.443
WATERTOWN REGIONAL AIRPORT SD US,11/16/1978,0,39,-94,74.424
WATERTOWN REGIONAL AIRPORT SD US,11/17/1978,0,0,-67,74.36
WATERTOWN REGIONAL AIRPORT SD US,11/18/1978,0,-33,-144,74.478
WATERTOWN REGIONAL AIRPORT SD US,11/19/1978,25,-139,-167,74.456
WATERTOWN REGIONAL AIRPORT SD US,11/20/1978,0,-139,-211,74.43
WATERTOWN REGIONAL AIRPORT SD US,11/21/1978,0,-100,-194,74.408
WATERTOWN REGIONAL AIRPORT SD US,11/22/1978,3,-39,-106,74.393
WATERTOWN REGIONAL AIRPORT SD US,11/23/1978,0,-33,-111,74.359
WATERTOWN REGIONAL AIRPORT SD US,11/24/1978,0,28,-144,74.442
WATERTOWN REGIONAL AIRPORT SD US,11/25/1978,0,11,-94,74.451
WATERTOWN REGIONAL AIRPORT SD US,11/26/1978,28,-44,-78,74.409
WATERTOWN REGIONAL AIRPORT SD US,11/27/1978,20,-44,-167,74.361
WATERTOWN REGIONAL AIRPORT SD US,11/28/1978,0,-6,-233,74.425
WATERTOWN REGIONAL AIRPORT SD US,11/29/1978,0,6,-183,74.386
WATERTOWN REGIONAL AIRPORT SD US,11/30/1978,10,-89,-161,74.441
WATERTOWN REGIONAL AIRPORT SD US,12/1/1978,0,-106,-206,74.391
WATERTOWN REGIONAL AIRPORT SD US,12/2/1978,20,-144,-217,74.414
WATERTOWN REGIONAL AIRPORT SD US,12/3/1978,30,-128,-233,74.356
WATERTOWN REGIONAL AIRPORT SD US,12/4/1978,0,11,-217,74.424
WATERTOWN REGIONAL AIRPORT SD US,12/5/1978,0,-33,-189,74.421
WATERTOWN REGIONAL AIRPORT SD US,12/6/1978,0,-122,-239,74.408
WATERTOWN REGIONAL AIRPORT SD US,12/7/1978,0,-128,-228,74.39
WATERTOWN REGIONAL AIRPORT SD US,12/8/1978,0,-106,-244,74.433
WATERTOWN REGIONAL AIRPORT SD US,12/9/1978,0,-156,-250,74.435
WATERTOWN REGIONAL AIRPORT SD US,12/10/1978,5,-11,-222,74.468
WATERTOWN REGIONAL AIRPORT SD US,12/11/1978,0,-6,-83,74.427
WATERTOWN REGIONAL AIRPORT SD US,12/12/1978,0,33,-89,74.416
WATERTOWN REGIONAL AIRPORT SD US,12/13/1978,0,-22,-78,74.441
WATERTOWN REGIONAL AIRPORT SD US,12/14/1978,0,6,-89,74.47
WATERTOWN REGIONAL AIRPORT SD US,12/15/1978,0,33,-56,74.422
WATERTOWN REGIONAL AIRPORT SD US,12/16/1978,3,-6,-94,74.41
WATERTOWN REGIONAL AIRPORT SD US,12/17/1978,0,11,-122,74.526
WATERTOWN REGIONAL AIRPORT SD US,12/18/1978,0,-39,-106,74.47
WATERTOWN REGIONAL AIRPORT SD US,12/19/1978,13,0,-67,74.453
WATERTOWN REGIONAL AIRPORT SD US,12/20/1978,13,-56,-133,74.383
WATERTOWN REGIONAL AIRPORT SD US,12/21/1978,0,6,-94,74.495
WATERTOWN REGIONAL AIRPORT SD US,12/22/1978,0,-28,-83,74.427
WATERTOWN REGIONAL AIRPORT SD US,12/23/1978,8,-33,-228,74.455
WATERTOWN REGIONAL AIRPORT SD US,12/24/1978,0,-111,-244,74.403
WATERTOWN REGIONAL AIRPORT SD US,12/25/1978,10,-67,-133,74.506
WATERTOWN REGIONAL AIRPORT SD US,12/26/1978,0,-67,-189,74.494
WATERTOWN REGIONAL AIRPORT SD US,12/27/1978,0,-67,-189,74.515
WATERTOWN REGIONAL AIRPORT SD US,12/28/1978,0,-17,-156,74.486
WATERTOWN REGIONAL AIRPORT SD US,12/29/1978,0,-156,-206,74.452
WATERTOWN REGIONAL AIRPORT SD US,12/30/1978,0,-156,-244,74.436
WATERTOWN REGIONAL AIRPORT SD US,12/31/1978,0,-150,-283,74.437
WATERTOWN REGIONAL AIRPORT SD US,1/1/1979,0,-222,-289,74.49
WATERTOWN REGIONAL AIRPORT SD US,1/2/1979,0,-178,-256,74.54
WATERTOWN REGIONAL AIRPORT SD US,1/3/1979,0,-156,-239,74.582
WATERTOWN REGIONAL AIRPORT SD US,1/4/1979,0,-200,-261,74.557
WATERTOWN REGIONAL AIRPORT SD US,1/5/1979,0,-161,-294,74.543
WATERTOWN REGIONAL AIRPORT SD US,1/6/1979,0,-122,-217,74.526
WATERTOWN REGIONAL AIRPORT SD US,1/7/1979,0,-183,-244,74.537
WATERTOWN REGIONAL AIRPORT SD US,1/8/1979,3,-72,-239,74.563
WATERTOWN REGIONAL AIRPORT SD US,1/9/1979,0,-117,-206,74.566
WATERTOWN REGIONAL AIRPORT SD US,1/10/1979,0,-183,-261,74.574
WATERTOWN REGIONAL AIRPORT SD US,1/11/1979,18,-128,-244,74.548
WATERTOWN REGIONAL AIRPORT SD US,1/12/1979,18,-172,-233,74.536
WATERTOWN REGIONAL AIRPORT SD US,1/13/1979,0,-211,-278,74.528
WATERTOWN REGIONAL AIRPORT SD US,1/14/1979,0,-200,-300,74.629
WATERTOWN REGIONAL AIRPORT SD US,1/15/1979,13,-150,-272,74.632
WATERTOWN REGIONAL AIRPORT SD US,1/16/1979,3,-150,-278,74.596
WATERTOWN REGIONAL AIRPORT SD US,1/17/1979,0,-72,-206,74.571
WATERTOWN REGIONAL AIRPORT SD US,1/18/1979,97,-50,-172,74.625
WATERTOWN REGIONAL AIRPORT SD US,1/19/1979,76,-72,-122,74.588
WATERTOWN REGIONAL AIRPORT SD US,1/20/1979,53,-78,-111,74.564
WATERTOWN REGIONAL AIRPORT SD US,1/21/1979,0,-56,-117,74.614
WATERTOWN REGIONAL AIRPORT SD US,1/22/1979,127,-94,-183,74.672
WATERTOWN REGIONAL AIRPORT SD US,1/23/1979,0,-161,-289,74.602
WATERTOWN REGIONAL AIRPORT SD US,1/24/1979,0,-183,-339,74.575
WATERTOWN REGIONAL AIRPORT SD US,1/25/1979,8,-78,-183,74.653
WATERTOWN REGIONAL AIRPORT SD US,1/26/1979,84,-100,-139,74.678
WATERTOWN REGIONAL AIRPORT SD US,1/27/1979,38,-133,-178,74.666
WATERTOWN REGIONAL AIRPORT SD US,1/28/1979,0,-150,-239,74.698
WATERTOWN REGIONAL AIRPORT SD US,1/29/1979,0,-150,-267,74.734
WATERTOWN REGIONAL AIRPORT SD US,1/30/1979,0,-167,-283,74.725
WATERTOWN REGIONAL AIRPORT SD US,1/31/1979,0,-156,-289,74.714
WATERTOWN REGIONAL AIRPORT SD US,2/1/1979,5,-156,-311,74.739
WATERTOWN REGIONAL AIRPORT SD US,2/2/1979,3,-156,-256,74.733
WATERTOWN REGIONAL AIRPORT SD US,2/3/1979,0,-139,-306,74.693
WATERTOWN REGIONAL AIRPORT SD US,2/4/1979,0,-211,-311,74.719
WATERTOWN REGIONAL AIRPORT SD US,2/5/1979,0,-39,-306,74.771
WATERTOWN REGIONAL AIRPORT SD US,2/6/1979,0,-17,-244,74.674
WATERTOWN REGIONAL AIRPORT SD US,2/7/1979,5,-189,-267,74.651
WATERTOWN REGIONAL AIRPORT SD US,2/8/1979,0,-178,-317,74.714
WATERTOWN REGIONAL AIRPORT SD US,2/9/1979,0,-117,-283,74.692
WATERTOWN REGIONAL AIRPORT SD US,2/10/1979,3,-111,-167,74.668
WATERTOWN REGIONAL AIRPORT SD US,2/11/1979,18,-117,-172,74.661
WATERTOWN REGIONAL AIRPORT SD US,2/12/1979,0,-144,-272,74.65
WATERTOWN REGIONAL AIRPORT SD US,2/13/1979,0,-78,-206,74.656
WATERTOWN REGIONAL AIRPORT SD US,2/14/1979,0,-39,-139,74.641
WATERTOWN REGIONAL AIRPORT SD US,2/15/1979,15,-139,-289,74.623
WATERTOWN REGIONAL AIRPORT SD US,2/16/1979,0,-228,-322,74.634
WATERTOWN REGIONAL AIRPORT SD US,2/17/1979,8,-139,-272,74.627
WATERTOWN REGIONAL AIRPORT SD US,2/18/1979,5,-122,-183,74.595
WATERTOWN REGIONAL AIRPORT SD US,2/19/1979,0,-33,-161,74.608
WATERTOWN REGIONAL AIRPORT SD US,2/20/1979,25,-56,-117,74.604
WATERTOWN REGIONAL AIRPORT SD US,2/21/1979,0,-67,-161,74.603
WATERTOWN REGIONAL AIRPORT SD US,2/22/1979,10,-28,-94,74.62
WATERTOWN REGIONAL AIRPORT SD US,2/23/1979,0,-72,-211,74.569
WATERTOWN REGIONAL AIRPORT SD US,2/24/1979,0,-111,-239,74.623
WATERTOWN REGIONAL AIRPORT SD US,2/25/1979,0,-44,-144,74.614
WATERTOWN REGIONAL AIRPORT SD US,2/26/1979,0,-6,-122,74.608
WATERTOWN REGIONAL AIRPORT SD US,2/27/1979,3,17,-61,74.635
WATERTOWN REGIONAL AIRPORT SD US,2/28/1979,18,-61,-111,74.627
WATERTOWN REGIONAL AIRPORT SD US,3/1/1979,0,-17,-94,74.609
