STATION,DATE,PRCP,TMAX,TMIN,WL
WATERTOWN REGIONAL AIRPORT SD US,4/9/45,0,222,44,75.032
WATERTOWN REGIONAL AIRPORT SD US,4/10/45,97,150,17,75.035
WATERTOWN REGIONAL AIRPORT SD US,4/11/45,0,144,-6,75.038
WATERTOWN REGIONAL AIRPORT SD US,4/12/45,0,117,-11,75.038
WATERTOWN REGIONAL AIRPORT SD US,4/13/45,0,50,-44,75.044
WATERTOWN REGIONAL AIRPORT SD US,4/14/45,0,78,-50,75.057
WATERTOWN REGIONAL AIRPORT SD US,4/15/45,13,61,-44,75.041
WATERTOWN REGIONAL AIRPORT SD US,4/16/45,325,11,-22,75.005
WATERTOWN REGIONAL AIRPORT SD US,4/17/45,13,6,-33,75.038
WATERTOWN REGIONAL AIRPORT SD US,4/18/45,0,44,-56,75.044
WATERTOWN REGIONAL AIRPORT SD US,4/19/45,0,89,-22,75.041
WATERTOWN REGIONAL AIRPORT SD US,4/20/45,0,178,-22,75.032
WATERTOWN REGIONAL AIRPORT SD US,4/21/45,0,67,-39,75.053
WATERTOWN REGIONAL AIRPORT SD US,4/22/45,0,183,56,75.057
WATERTOWN REGIONAL AIRPORT SD US,4/23/45,0,100,-6,75.026
WATERTOWN REGIONAL AIRPORT SD US,4/24/45,0,106,-33,75.02
WATERTOWN REGIONAL AIRPORT SD US,4/25/45,0,128,-11,75.057
WATERTOWN REGIONAL AIRPORT SD US,4/26/45,0,139,-11,75.066
WATERTOWN REGIONAL AIRPORT SD US,4/27/45,0,189,6,75.151
WATERTOWN REGIONAL AIRPORT SD US,4/28/45,0,139,39,75.114
WATERTOWN REGIONAL AIRPORT SD US,4/29/45,0,117,-17,75.105
WATERTOWN REGIONAL AIRPORT SD US,4/30/45,0,133,-44,75.108
WATERTOWN REGIONAL AIRPORT SD US,5/1/45,114,144,28,75.127
WATERTOWN REGIONAL AIRPORT SD US,5/2/45,3,111,22,75.111
WATERTOWN REGIONAL AIRPORT SD US,5/3/45,0,128,0,75.105
WATERTOWN REGIONAL AIRPORT SD US,5/4/45,0,161,-17,75.136
WATERTOWN REGIONAL AIRPORT SD US,5/5/45,0,233,11,75.148
WATERTOWN REGIONAL AIRPORT SD US,5/6/45,13,250,67,75.157
WATERTOWN REGIONAL AIRPORT SD US,5/7/45,0,117,0,75.157
WATERTOWN REGIONAL AIRPORT SD US,5/8/45,0,67,-33,75.175
WATERTOWN REGIONAL AIRPORT SD US,5/9/45,18,56,-33,75.178
WATERTOWN REGIONAL AIRPORT SD US,5/10/45,0,133,-6,75.178
WATERTOWN REGIONAL AIRPORT SD US,5/11/45,25,206,50,75.194
WATERTOWN REGIONAL AIRPORT SD US,5/12/45,13,122,17,75.178
WATERTOWN REGIONAL AIRPORT SD US,5/13/45,0,67,6,75.185
WATERTOWN REGIONAL AIRPORT SD US,5/14/45,0,111,6,75.181
WATERTOWN REGIONAL AIRPORT SD US,5/15/45,0,161,0,75.215
WATERTOWN REGIONAL AIRPORT SD US,5/16/45,0,167,0,75.218
WATERTOWN REGIONAL AIRPORT SD US,5/17/45,0,178,0,75.227
WATERTOWN REGIONAL AIRPORT SD US,5/18/45,10,172,72,75.261
WATERTOWN REGIONAL AIRPORT SD US,5/19/45,0,217,89,75.279
WATERTOWN REGIONAL AIRPORT SD US,5/20/45,10,194,61,75.276
WATERTOWN REGIONAL AIRPORT SD US,5/21/45,0,133,44,75.264
WATERTOWN REGIONAL AIRPORT SD US,5/22/45,0,189,39,75.285
WATERTOWN REGIONAL AIRPORT SD US,5/23/45,0,239,50,75.306
WATERTOWN REGIONAL AIRPORT SD US,5/24/45,15,233,117,75.291
WATERTOWN REGIONAL AIRPORT SD US,5/25/45,0,261,94,75.291
WATERTOWN REGIONAL AIRPORT SD US,5/26/45,107,194,61,75.285
WATERTOWN REGIONAL AIRPORT SD US,5/27/45,117,122,83,75.282
WATERTOWN REGIONAL AIRPORT SD US,5/28/45,53,189,89,75.3
WATERTOWN REGIONAL AIRPORT SD US,5/29/45,0,156,39,75.334
WATERTOWN REGIONAL AIRPORT SD US,5/30/45,0,239,67,75.349
WATERTOWN REGIONAL AIRPORT SD US,5/31/45,828,228,78,75.349
WATERTOWN REGIONAL AIRPORT SD US,6/1/45,109,106,39,75.331
WATERTOWN REGIONAL AIRPORT SD US,6/2/45,0,83,22,75.328
WATERTOWN REGIONAL AIRPORT SD US,6/3/45,3,111,44,75.331
WATERTOWN REGIONAL AIRPORT SD US,6/4/45,0,139,22,75.331
WATERTOWN REGIONAL AIRPORT SD US,6/5/45,10,144,83,75.334
WATERTOWN REGIONAL AIRPORT SD US,6/6/45,46,144,83,75.334
WATERTOWN REGIONAL AIRPORT SD US,6/7/45,3,106,83,75.334
WATERTOWN REGIONAL AIRPORT SD US,6/8/45,3,144,94,75.334
WATERTOWN REGIONAL AIRPORT SD US,6/9/45,74,167,89,75.334
WATERTOWN REGIONAL AIRPORT SD US,6/10/45,8,211,122,75.316
WATERTOWN REGIONAL AIRPORT SD US,6/11/45,0,217,100,75.34
WATERTOWN REGIONAL AIRPORT SD US,6/12/45,99,211,106,75.337
WATERTOWN REGIONAL AIRPORT SD US,6/13/45,99,172,106,75.331
WATERTOWN REGIONAL AIRPORT SD US,6/14/45,20,222,106,75.331
WATERTOWN REGIONAL AIRPORT SD US,6/15/45,8,167,106,75.34
WATERTOWN REGIONAL AIRPORT SD US,6/16/45,13,194,89,75.337
WATERTOWN REGIONAL AIRPORT SD US,6/17/45,5,200,106,75.34
WATERTOWN REGIONAL AIRPORT SD US,6/18/45,0,228,78,75.358
WATERTOWN REGIONAL AIRPORT SD US,6/19/45,0,222,128,75.355
WATERTOWN REGIONAL AIRPORT SD US,6/20/45,0,250,100,75.358
WATERTOWN REGIONAL AIRPORT SD US,6/21/45,0,278,111,75.361
WATERTOWN REGIONAL AIRPORT SD US,6/22/45,0,311,150,75.364
WATERTOWN REGIONAL AIRPORT SD US,6/23/45,76,311,167,75.377
WATERTOWN REGIONAL AIRPORT SD US,6/24/45,114,239,128,75.361
WATERTOWN REGIONAL AIRPORT SD US,6/25/45,0,239,89,75.367
WATERTOWN REGIONAL AIRPORT SD US,6/26/45,38,239,122,75.367
WATERTOWN REGIONAL AIRPORT SD US,6/27/45,0,289,150,75.352
WATERTOWN REGIONAL AIRPORT SD US,6/28/45,0,228,139,75.343
WATERTOWN REGIONAL AIRPORT SD US,6/29/45,0,217,94,75.349
WATERTOWN REGIONAL AIRPORT SD US,6/30/45,0,194,100,75.358
WATERTOWN REGIONAL AIRPORT SD US,7/1/45,0,156,83,75.346
WATERTOWN REGIONAL AIRPORT SD US,7/2/45,0,233,94,75.352
WATERTOWN REGIONAL AIRPORT SD US,7/3/45,104,289,144,75.358
WATERTOWN REGIONAL AIRPORT SD US,7/4/45,81,272,133,75.34
WATERTOWN REGIONAL AIRPORT SD US,7/5/45,0,272,128,75.325
WATERTOWN REGIONAL AIRPORT SD US,7/6/45,20,250,122,75.346
WATERTOWN REGIONAL AIRPORT SD US,7/7/45,13,256,122,75.337
WATERTOWN REGIONAL AIRPORT SD US,7/8/45,10,283,133,75.334
WATERTOWN REGIONAL AIRPORT SD US,7/9/45,0,189,111,75.319
WATERTOWN REGIONAL AIRPORT SD US,7/10/45,0,222,61,75.364
WATERTOWN REGIONAL AIRPORT SD US,7/11/45,5,272,100,75.358
WATERTOWN REGIONAL AIRPORT SD US,7/12/45,0,250,144,75.325
WATERTOWN REGIONAL AIRPORT SD US,7/13/45,43,250,117,75.319
WATERTOWN REGIONAL AIRPORT SD US,7/14/45,0,244,89,75.322
WATERTOWN REGIONAL AIRPORT SD US,7/15/45,0,261,106,75.358
WATERTOWN REGIONAL AIRPORT SD US,7/16/45,0,256,167,75.34
WATERTOWN REGIONAL AIRPORT SD US,7/17/45,0,267,178,75.331
WATERTOWN REGIONAL AIRPORT SD US,7/18/45,0,294,200,75.328
WATERTOWN REGIONAL AIRPORT SD US,7/19/45,0,294,200,75.331
WATERTOWN REGIONAL AIRPORT SD US,7/20/45,0,267,189,75.334
WATERTOWN REGIONAL AIRPORT SD US,7/21/45,0,317,189,75.334
WATERTOWN REGIONAL AIRPORT SD US,7/22/45,0,356,183,75.328
WATERTOWN REGIONAL AIRPORT SD US,7/23/45,30,344,194,75.328
WATERTOWN REGIONAL AIRPORT SD US,7/24/45,0,350,189,75.325
WATERTOWN REGIONAL AIRPORT SD US,7/25/45,0,294,167,75.328
WATERTOWN REGIONAL AIRPORT SD US,7/26/45,102,306,156,75.328
WATERTOWN REGIONAL AIRPORT SD US,7/27/45,10,233,167,75.306
WATERTOWN REGIONAL AIRPORT SD US,7/28/45,0,250,139,75.291
WATERTOWN REGIONAL AIRPORT SD US,7/29/45,38,250,117,75.303
WATERTOWN REGIONAL AIRPORT SD US,7/30/45,3,283,172,75.294
WATERTOWN REGIONAL AIRPORT SD US,7/31/45,79,322,206,75.282
WATERTOWN REGIONAL AIRPORT SD US,8/1/45,0,306,139,75.288
WATERTOWN REGIONAL AIRPORT SD US,8/2/45,0,289,144,75.297
WATERTOWN REGIONAL AIRPORT SD US,8/3/45,0,256,144,75.328
WATERTOWN REGIONAL AIRPORT SD US,8/4/45,0,217,156,75.328
WATERTOWN REGIONAL AIRPORT SD US,8/5/45,61,289,139,75.316
WATERTOWN REGIONAL AIRPORT SD US,8/6/45,0,222,139,75.3
WATERTOWN REGIONAL AIRPORT SD US,8/7/45,0,239,106,75.303
WATERTOWN REGIONAL AIRPORT SD US,8/8/45,0,256,117,75.291
WATERTOWN REGIONAL AIRPORT SD US,8/9/45,89,189,150,75.285
WATERTOWN REGIONAL AIRPORT SD US,8/10/45,0,278,156,75.282
WATERTOWN REGIONAL AIRPORT SD US,8/11/45,0,322,133,75.276
WATERTOWN REGIONAL AIRPORT SD US,8/12/45,0,300,172,75.264
WATERTOWN REGIONAL AIRPORT SD US,8/13/45,325,228,156,75.264
WATERTOWN REGIONAL AIRPORT SD US,8/14/45,0,239,133,75.261
WATERTOWN REGIONAL AIRPORT SD US,8/15/45,0,272,122,75.294
WATERTOWN REGIONAL AIRPORT SD US,8/16/45,0,311,144,75.279
WATERTOWN REGIONAL AIRPORT SD US,8/17/45,0,350,189,75.264
WATERTOWN REGIONAL AIRPORT SD US,8/18/45,0,350,183,75.249
WATERTOWN REGIONAL AIRPORT SD US,8/19/45,0,317,194,75.239
WATERTOWN REGIONAL AIRPORT SD US,8/20/45,218,250,139,75.23
WATERTOWN REGIONAL AIRPORT SD US,8/21/45,0,233,111,75.23
WATERTOWN REGIONAL AIRPORT SD US,8/22/45,0,239,72,75.233
WATERTOWN REGIONAL AIRPORT SD US,8/23/45,0,239,100,75.197
WATERTOWN REGIONAL AIRPORT SD US,8/24/45,0,211,83,75.148
WATERTOWN REGIONAL AIRPORT SD US,8/25/45,0,222,72,75.163
WATERTOWN REGIONAL AIRPORT SD US,8/26/45,0,317,161,75.212
WATERTOWN REGIONAL AIRPORT SD US,8/27/45,0,300,172,75.175
WATERTOWN REGIONAL AIRPORT SD US,8/28/45,8,317,150,75.172
WATERTOWN REGIONAL AIRPORT SD US,8/29/45,0,311,156,75.188
WATERTOWN REGIONAL AIRPORT SD US,8/30/45,0,250,139,75.188
WATERTOWN REGIONAL AIRPORT SD US,8/31/45,0,278,156,75.169
WATERTOWN REGIONAL AIRPORT SD US,9/1/45,0,244,111,75.169
WATERTOWN REGIONAL AIRPORT SD US,9/2/45,0,261,100,75.188
WATERTOWN REGIONAL AIRPORT SD US,9/3/45,140,294,156,75.166
WATERTOWN REGIONAL AIRPORT SD US,9/4/45,0,322,144,75.151
WATERTOWN REGIONAL AIRPORT SD US,9/5/45,0,372,200,75.148
WATERTOWN REGIONAL AIRPORT SD US,9/6/45,0,339,217,75.139
WATERTOWN REGIONAL AIRPORT SD US,9/7/45,15,222,156,75.133
WATERTOWN REGIONAL AIRPORT SD US,9/8/45,0,233,122,75.124
WATERTOWN REGIONAL AIRPORT SD US,9/9/45,0,178,83,75.117
WATERTOWN REGIONAL AIRPORT SD US,9/10/45,3,144,72,75.121
WATERTOWN REGIONAL AIRPORT SD US,9/11/45,30,161,72,75.13
WATERTOWN REGIONAL AIRPORT SD US,9/12/45,46,172,72,75.133
WATERTOWN REGIONAL AIRPORT SD US,9/13/45,0,178,33,75.117
WATERTOWN REGIONAL AIRPORT SD US,9/14/45,0,217,33,75.093
WATERTOWN REGIONAL AIRPORT SD US,9/15/45,0,156,22,75.145
WATERTOWN REGIONAL AIRPORT SD US,9/16/45,0,222,94,75.117
WATERTOWN REGIONAL AIRPORT SD US,9/17/45,127,211,122,75.066
WATERTOWN REGIONAL AIRPORT SD US,9/18/45,150,139,89,75.084
WATERTOWN REGIONAL AIRPORT SD US,9/19/45,10,161,72,75.127
WATERTOWN REGIONAL AIRPORT SD US,9/20/45,0,178,44,75.117
WATERTOWN REGIONAL AIRPORT SD US,9/21/45,0,200,44,75.163
WATERTOWN REGIONAL AIRPORT SD US,9/22/45,0,228,156,75.13
WATERTOWN REGIONAL AIRPORT SD US,9/23/45,0,167,72,75.096
WATERTOWN REGIONAL AIRPORT SD US,9/24/45,0,178,11,75.114
WATERTOWN REGIONAL AIRPORT SD US,9/25/45,0,189,6,75.139
WATERTOWN REGIONAL AIRPORT SD US,9/26/45,18,178,89,75.154
WATERTOWN REGIONAL AIRPORT SD US,9/27/45,0,100,22,75.133
WATERTOWN REGIONAL AIRPORT SD US,9/28/45,0,111,-6,75.139
WATERTOWN REGIONAL AIRPORT SD US,9/29/45,0,139,-39,75.163
WATERTOWN REGIONAL AIRPORT SD US,9/30/45,74,122,6,75.117
WATERTOWN REGIONAL AIRPORT SD US,10/1/45,41,156,61,75.127
WATERTOWN REGIONAL AIRPORT SD US,10/2/45,0,167,28,75.273
WATERTOWN REGIONAL AIRPORT SD US,10/3/45,0,256,56,75.264
WATERTOWN REGIONAL AIRPORT SD US,10/4/45,0,250,72,75.218
WATERTOWN REGIONAL AIRPORT SD US,10/5/45,0,222,33,75.227
WATERTOWN REGIONAL AIRPORT SD US,10/6/45,0,156,56,75.23
WATERTOWN REGIONAL AIRPORT SD US,10/7/45,0,139,6,75.252
WATERTOWN REGIONAL AIRPORT SD US,10/8/45,0,61,-33,75.252
WATERTOWN REGIONAL AIRPORT SD US,10/9/45,0,128,-56,75.27
WATERTOWN REGIONAL AIRPORT SD US,10/10/45,3,183,44,75.249
WATERTOWN REGIONAL AIRPORT SD US,10/11/45,0,189,28,75.23
WATERTOWN REGIONAL AIRPORT SD US,10/12/45,0,139,0,75.285
WATERTOWN REGIONAL AIRPORT SD US,10/13/45,0,172,-17,75.273
WATERTOWN REGIONAL AIRPORT SD US,10/14/45,0,144,6,75.261
WATERTOWN REGIONAL AIRPORT SD US,10/15/45,0,194,39,75.264
WATERTOWN REGIONAL AIRPORT SD US,10/16/45,0,267,50,75.267
WATERTOWN REGIONAL AIRPORT SD US,10/17/45,0,256,67,75.233
WATERTOWN REGIONAL AIRPORT SD US,10/18/45,0,239,44,75.236
WATERTOWN REGIONAL AIRPORT SD US,10/19/45,0,144,28,75.239
WATERTOWN REGIONAL AIRPORT SD US,10/20/45,0,133,33,75.242
WATERTOWN REGIONAL AIRPORT SD US,10/21/45,0,100,-39,75.227
WATERTOWN REGIONAL AIRPORT SD US,10/22/45,0,106,-67,75.236
WATERTOWN REGIONAL AIRPORT SD US,10/23/45,0,94,-6,75.227
WATERTOWN REGIONAL AIRPORT SD US,10/24/45,0,89,-67,75.212
WATERTOWN REGIONAL AIRPORT SD US,10/25/45,0,78,0,75.203
WATERTOWN REGIONAL AIRPORT SD US,10/26/45,0,122,-28,75.261
WATERTOWN REGIONAL AIRPORT SD US,10/27/45,0,200,-33,75.261
WATERTOWN REGIONAL AIRPORT SD US,10/28/45,0,178,33,75.206
WATERTOWN REGIONAL AIRPORT SD US,10/29/45,0,111,-28,75.218
WATERTOWN REGIONAL AIRPORT SD US,10/30/45,0,156,-56,75.2
WATERTOWN REGIONAL AIRPORT SD US,10/31/45,38,83,-67,75.236
WATERTOWN REGIONAL AIRPORT SD US,11/1/45,0,106,0,75.194
WATERTOWN REGIONAL AIRPORT SD US,11/2/45,0,39,-56,75.194
WATERTOWN REGIONAL AIRPORT SD US,11/3/45,0,-11,-83,75.236
WATERTOWN REGIONAL AIRPORT SD US,11/4/45,0,178,-44,75.224
WATERTOWN REGIONAL AIRPORT SD US,11/5/45,0,133,-6,75.197
WATERTOWN REGIONAL AIRPORT SD US,11/6/45,0,111,-11,75.185
WATERTOWN REGIONAL AIRPORT SD US,11/7/45,0,22,-17,75.188
WATERTOWN REGIONAL AIRPORT SD US,11/8/45,15,-17,-111,75.185
WATERTOWN REGIONAL AIRPORT SD US,11/9/45,0,-72,-150,75.206
WATERTOWN REGIONAL AIRPORT SD US,11/10/45,0,44,-122,75.209
WATERTOWN REGIONAL AIRPORT SD US,11/11/45,0,61,-6,75.172
WATERTOWN REGIONAL AIRPORT SD US,11/12/45,104,56,-44,75.172
WATERTOWN REGIONAL AIRPORT SD US,11/13/45,0,-39,-67,75.178
WATERTOWN REGIONAL AIRPORT SD US,11/14/45,3,-39,-78,75.212
WATERTOWN REGIONAL AIRPORT SD US,11/15/45,0,33,-67,75.227
WATERTOWN REGIONAL AIRPORT SD US,11/16/45,0,39,-6,75.2
WATERTOWN REGIONAL AIRPORT SD US,11/17/45,0,78,-11,75.154
WATERTOWN REGIONAL AIRPORT SD US,11/18/45,0,-11,-56,75.197
WATERTOWN REGIONAL AIRPORT SD US,11/19/45,0,56,-56,75.172
WATERTOWN REGIONAL AIRPORT SD US,11/20/45,5,6,-111,75.212
WATERTOWN REGIONAL AIRPORT SD US,11/21/45,0,-100,-156,75.133
WATERTOWN REGIONAL AIRPORT SD US,11/22/45,0,-89,-156,75.188
WATERTOWN REGIONAL AIRPORT SD US,11/23/45,0,-11,-150,75.203
WATERTOWN REGIONAL AIRPORT SD US,11/24/45,0,-33,-100,75.203
WATERTOWN REGIONAL AIRPORT SD US,11/25/45,0,-28,-122,75.197
WATERTOWN REGIONAL AIRPORT SD US,11/26/45,0,17,-56,75.181
WATERTOWN REGIONAL AIRPORT SD US,11/27/45,0,-6,-94,75.151
WATERTOWN REGIONAL AIRPORT SD US,11/28/45,0,-17,-44,75.166
WATERTOWN REGIONAL AIRPORT SD US,11/29/45,0,22,-44,75.221
WATERTOWN REGIONAL AIRPORT SD US,11/30/45,0,33,-28,75.249
WATERTOWN REGIONAL AIRPORT SD US,12/1/45,119,11,-28,75.221
WATERTOWN REGIONAL AIRPORT SD US,12/2/45,25,-28,-89,75.188
WATERTOWN REGIONAL AIRPORT SD US,12/3/45,0,-72,-111,75.203
WATERTOWN REGIONAL AIRPORT SD US,12/4/45,0,-28,-122,75.209
WATERTOWN REGIONAL AIRPORT SD US,12/5/45,0,0,-67,75.203
WATERTOWN REGIONAL AIRPORT SD US,12/6/45,0,28,-78,75.191
WATERTOWN REGIONAL AIRPORT SD US,12/7/45,0,44,-89,75.227
WATERTOWN REGIONAL AIRPORT SD US,12/8/45,0,6,-139,75.221
WATERTOWN REGIONAL AIRPORT SD US,12/9/45,0,-139,-217,75.224
WATERTOWN REGIONAL AIRPORT SD US,12/10/45,0,-172,-250,75.258
WATERTOWN REGIONAL AIRPORT SD US,12/11/45,0,-117,-289,75.255
WATERTOWN REGIONAL AIRPORT SD US,12/12/45,5,-39,-122,75.242
WATERTOWN REGIONAL AIRPORT SD US,12/13/45,13,-72,-122,75.2
WATERTOWN REGIONAL AIRPORT SD US,12/14/45,0,-83,-256,75.197
WATERTOWN REGIONAL AIRPORT SD US,12/15/45,0,-156,-244,75.245
WATERTOWN REGIONAL AIRPORT SD US,12/16/45,0,-172,-250,75.249
WATERTOWN REGIONAL AIRPORT SD US,12/17/45,0,-183,-278,75.239
WATERTOWN REGIONAL AIRPORT SD US,12/18/45,0,-172,-272,75.209
WATERTOWN REGIONAL AIRPORT SD US,12/19/45,0,-128,-222,75.178
WATERTOWN REGIONAL AIRPORT SD US,12/20/45,0,-122,-194,75.188
WATERTOWN REGIONAL AIRPORT SD US,12/21/45,5,-150,-244,75.194
WATERTOWN REGIONAL AIRPORT SD US,12/22/45,3,-194,-244,75.185
WATERTOWN REGIONAL AIRPORT SD US,12/23/45,58,-89,-206,75.188
WATERTOWN REGIONAL AIRPORT SD US,12/24/45,5,-72,-100,75.136
WATERTOWN REGIONAL AIRPORT SD US,12/25/45,3,-72,-139,75.09
WATERTOWN REGIONAL AIRPORT SD US,12/26/45,0,-89,-189,75.169
WATERTOWN REGIONAL AIRPORT SD US,12/27/45,0,-67,-189,75.206
WATERTOWN REGIONAL AIRPORT SD US,12/28/45,0,-22,-144,75.157
WATERTOWN REGIONAL AIRPORT SD US,12/29/45,33,-22,-89,75.142
WATERTOWN REGIONAL AIRPORT SD US,12/30/45,5,-94,-167,75.13
WATERTOWN REGIONAL AIRPORT SD US,12/31/45,5,-122,-256,75.191
WATERTOWN REGIONAL AIRPORT SD US,1/1/46,0,-122,-272,75.178
WATERTOWN REGIONAL AIRPORT SD US,1/2/46,0,-67,-139,75.16
WATERTOWN REGIONAL AIRPORT SD US,1/3/46,0,-6,-111,75.148
WATERTOWN REGIONAL AIRPORT SD US,1/4/46,0,6,-83,75.145
WATERTOWN REGIONAL AIRPORT SD US,1/5/46,0,-44,-161,75.133
WATERTOWN REGIONAL AIRPORT SD US,1/6/46,0,-39,-128,75.136
WATERTOWN REGIONAL AIRPORT SD US,1/7/46,0,-83,-133,75.169
WATERTOWN REGIONAL AIRPORT SD US,1/8/46,0,-22,-111,75.166
WATERTOWN REGIONAL AIRPORT SD US,1/9/46,3,-44,-139,75.142
WATERTOWN REGIONAL AIRPORT SD US,1/10/46,0,17,-144,75.23
WATERTOWN REGIONAL AIRPORT SD US,1/11/46,3,-44,-167,75.191
WATERTOWN REGIONAL AIRPORT SD US,1/12/46,0,-122,-172,75.209
WATERTOWN REGIONAL AIRPORT SD US,1/13/46,0,-39,-194,75.245
WATERTOWN REGIONAL AIRPORT SD US,1/14/46,0,-6,-256,75.176
WATERTOWN REGIONAL AIRPORT SD US,1/15/46,0,-156,-289,75.212
WATERTOWN REGIONAL AIRPORT SD US,1/16/46,0,-22,-167,75.178
WATERTOWN REGIONAL AIRPORT SD US,1/17/46,0,6,-133,75.188
WATERTOWN REGIONAL AIRPORT SD US,1/18/46,0,-28,-183,75.206
WATERTOWN REGIONAL AIRPORT SD US,1/19/46,0,-89,-178,75.249
WATERTOWN REGIONAL AIRPORT SD US,1/20/46,0,-94,-200,75.13
WATERTOWN REGIONAL AIRPORT SD US,1/21/46,0,-178,-289,75.175
WATERTOWN REGIONAL AIRPORT SD US,1/22/46,0,-11,-244,75.215
WATERTOWN REGIONAL AIRPORT SD US,1/23/46,3,11,-144,75.139
WATERTOWN REGIONAL AIRPORT SD US,1/24/46,0,-11,-206,75.121
WATERTOWN REGIONAL AIRPORT SD US,1/25/46,0,11,-278,75.181
WATERTOWN REGIONAL AIRPORT SD US,1/26/46,0,-128,-289,75.203
WATERTOWN REGIONAL AIRPORT SD US,1/27/46,0,-33,-156,75.142
WATERTOWN REGIONAL AIRPORT SD US,1/28/46,0,0,-144,75.142
WATERTOWN REGIONAL AIRPORT SD US,1/29/46,0,11,-83,75.127
WATERTOWN REGIONAL AIRPORT SD US,1/30/46,10,-111,-217,75.075
WATERTOWN REGIONAL AIRPORT SD US,1/31/46,0,-100,-261,75.151
WATERTOWN REGIONAL AIRPORT SD US,2/1/46,0,-111,-222,75.127
WATERTOWN REGIONAL AIRPORT SD US,2/2/46,0,-161,-267,75.111
WATERTOWN REGIONAL AIRPORT SD US,2/3/46,0,-72,-200,75.105
WATERTOWN REGIONAL AIRPORT SD US,2/4/46,0,6,-100,75.093
WATERTOWN REGIONAL AIRPORT SD US,2/5/46,300,-11,-144,75.06
WATERTOWN REGIONAL AIRPORT SD US,2/6/46,28,-139,-211,75.066
WATERTOWN REGIONAL AIRPORT SD US,2/7/46,3,-33,-206,75.151
WATERTOWN REGIONAL AIRPORT SD US,2/8/46,3,-128,-200,75.078
WATERTOWN REGIONAL AIRPORT SD US,2/9/46,0,-56,-228,75.093
WATERTOWN REGIONAL AIRPORT SD US,2/10/46,0,-11,-128,75.096
WATERTOWN REGIONAL AIRPORT SD US,2/11/46,20,-106,-194,75.078
WATERTOWN REGIONAL AIRPORT SD US,2/12/46,10,-122,-272,75.072
WATERTOWN REGIONAL AIRPORT SD US,2/13/46,0,-117,-283,75.06
WATERTOWN REGIONAL AIRPORT SD US,2/14/46,3,-100,-239,75.117
WATERTOWN REGIONAL AIRPORT SD US,2/15/46,0,22,-194,75.185
WATERTOWN REGIONAL AIRPORT SD US,2/16/46,0,11,-111,75.069
WATERTOWN REGIONAL AIRPORT SD US,2/17/46,0,6,-111,75.117
WATERTOWN REGIONAL AIRPORT SD US,2/18/46,0,33,-94,75.096
WATERTOWN REGIONAL AIRPORT SD US,2/19/46,0,-11,-156,75.041
WATERTOWN REGIONAL AIRPORT SD US,2/20/46,0,-17,-189,75.16
WATERTOWN REGIONAL AIRPORT SD US,2/21/46,0,28,-83,75.142
WATERTOWN REGIONAL AIRPORT SD US,2/22/46,0,-33,-67,75.075
WATERTOWN REGIONAL AIRPORT SD US,2/23/46,0,17,-61,75.087
WATERTOWN REGIONAL AIRPORT SD US,2/24/46,0,-17,-111,75.087
WATERTOWN REGIONAL AIRPORT SD US,2/25/46,5,-11,-78,75.111
WATERTOWN REGIONAL AIRPORT SD US,2/26/46,53,-78,-189,75.066
WATERTOWN REGIONAL AIRPORT SD US,2/27/46,0,-44,-261,75.078
WATERTOWN REGIONAL AIRPORT SD US,2/28/46,0,67,-72,75.105
WATERTOWN REGIONAL AIRPORT SD US,3/1/46,0,56,-56,75.069
WATERTOWN REGIONAL AIRPORT SD US,3/2/46,0,33,-167,75.087
WATERTOWN REGIONAL AIRPORT SD US,3/3/46,0,78,-67,75.117
WATERTOWN REGIONAL AIRPORT SD US,3/4/46,0,-44,-100,75.105
WATERTOWN REGIONAL AIRPORT SD US,3/5/46,38,-6,-94,75.117
WATERTOWN REGIONAL AIRPORT SD US,3/6/46,84,6,-89,75.102
WATERTOWN REGIONAL AIRPORT SD US,3/7/46,0,-39,-161,75.133
WATERTOWN REGIONAL AIRPORT SD US,3/8/46,0,-50,-206,75.148
WATERTOWN REGIONAL AIRPORT SD US,3/9/46,0,-17,-178,75.245
WATERTOWN REGIONAL AIRPORT SD US,3/10/46,0,-39,-83,75.203
WATERTOWN REGIONAL AIRPORT SD US,3/11/46,0,39,-78,75.218
WATERTOWN REGIONAL AIRPORT SD US,3/12/46,0,111,-22,75.185
WATERTOWN REGIONAL AIRPORT SD US,3/13/46,0,128,6,75.206
WATERTOWN REGIONAL AIRPORT SD US,3/14/46,0,100,22,75.212
WATERTOWN REGIONAL AIRPORT SD US,3/15/46,0,61,33,75.23
WATERTOWN REGIONAL AIRPORT SD US,3/16/46,318,39,22,75.215
WATERTOWN REGIONAL AIRPORT SD US,3/17/46,25,22,0,75.212
WATERTOWN REGIONAL AIRPORT SD US,3/18/46,0,72,-11,75.221
WATERTOWN REGIONAL AIRPORT SD US,3/19/46,0,122,-28,75.233
WATERTOWN REGIONAL AIRPORT SD US,3/20/46,0,144,6,75.233
WATERTOWN REGIONAL AIRPORT SD US,3/21/46,0,128,61,75.23
WATERTOWN REGIONAL AIRPORT SD US,3/22/46,102,72,0,75.239
WATERTOWN REGIONAL AIRPORT SD US,3/23/46,0,94,22,75.23
WATERTOWN REGIONAL AIRPORT SD US,3/24/46,0,167,6,75.215
WATERTOWN REGIONAL AIRPORT SD US,3/25/46,0,111,6,75.221
