STATION,DATE,PRCP,TMAX,TMIN,WL
WATERTOWN REGIONAL AIRPORT SD US,7/22/1937,0,361,200,74.749
WATERTOWN REGIONAL AIRPORT SD US,7/23/1937,0,322,150,74.743
WATERTOWN REGIONAL AIRPORT SD US,7/24/1937,0,317,150,74.746
WATERTOWN REGIONAL AIRPORT SD US,7/25/1937,94,261,122,74.736
WATERTOWN REGIONAL AIRPORT SD US,7/26/1937,0,278,111,74.776
WATERTOWN REGIONAL AIRPORT SD US,7/27/1937,0,317,156,74.788
WATERTOWN REGIONAL AIRPORT SD US,7/28/1937,0,283,133,74.776
WATERTOWN REGIONAL AIRPORT SD US,7/29/1937,0,261,133,74.764
WATERTOWN REGIONAL AIRPORT SD US,7/30/1937,48,306,161,74.761
WATERTOWN REGIONAL AIRPORT SD US,7/31/1937,0,306,183,74.752
WATERTOWN REGIONAL AIRPORT SD US,8/1/1937,0,356,194,74.74
WATERTOWN REGIONAL AIRPORT SD US,8/2/1937,170,344,161,74.733
WATERTOWN REGIONAL AIRPORT SD US,8/3/1937,66,306,206,74.721
WATERTOWN REGIONAL AIRPORT SD US,8/4/1937,0,333,144,74.712
WATERTOWN REGIONAL AIRPORT SD US,8/5/1937,0,361,189,74.709
WATERTOWN REGIONAL AIRPORT SD US,8/6/1937,15,356,156,74.7
WATERTOWN REGIONAL AIRPORT SD US,8/7/1937,0,328,200,74.697
WATERTOWN REGIONAL AIRPORT SD US,8/8/1937,0,311,200,74.694
WATERTOWN REGIONAL AIRPORT SD US,8/9/1937,20,328,200,74.694
WATERTOWN REGIONAL AIRPORT SD US,8/10/1937,163,294,167,74.688
WATERTOWN REGIONAL AIRPORT SD US,8/11/1937,0,278,144,74.697
WATERTOWN REGIONAL AIRPORT SD US,8/12/1937,15,317,144,74.715
WATERTOWN REGIONAL AIRPORT SD US,8/13/1937,0,306,161,74.743
WATERTOWN REGIONAL AIRPORT SD US,8/14/1937,0,344,200,74.73
WATERTOWN REGIONAL AIRPORT SD US,8/15/1937,0,389,233,74.715
WATERTOWN REGIONAL AIRPORT SD US,8/16/1937,10,311,217,74.706
WATERTOWN REGIONAL AIRPORT SD US,8/17/1937,0,278,133,74.709
WATERTOWN REGIONAL AIRPORT SD US,8/18/1937,0,294,172,74.703
WATERTOWN REGIONAL AIRPORT SD US,8/19/1937,0,317,150,74.688
WATERTOWN REGIONAL AIRPORT SD US,8/20/1937,97,244,111,74.712
WATERTOWN REGIONAL AIRPORT SD US,8/21/1937,0,261,111,74.709
WATERTOWN REGIONAL AIRPORT SD US,8/22/1937,0,317,178,74.669
WATERTOWN REGIONAL AIRPORT SD US,8/23/1937,0,306,167,74.639
WATERTOWN REGIONAL AIRPORT SD US,8/24/1937,0,328,183,74.636
WATERTOWN REGIONAL AIRPORT SD US,8/25/1937,0,333,178,74.633
WATERTOWN REGIONAL AIRPORT SD US,8/26/1937,0,328,194,74.63
WATERTOWN REGIONAL AIRPORT SD US,8/27/1937,0,317,189,74.63
WATERTOWN REGIONAL AIRPORT SD US,8/28/1937,0,361,222,74.636
WATERTOWN REGIONAL AIRPORT SD US,8/29/1937,46,322,144,74.636
WATERTOWN REGIONAL AIRPORT SD US,8/30/1937,43,183,139,74.642
WATERTOWN REGIONAL AIRPORT SD US,8/31/1937,0,311,172,74.642
WATERTOWN REGIONAL AIRPORT SD US,9/1/1937,0,339,200,74.651
WATERTOWN REGIONAL AIRPORT SD US,9/2/1937,117,350,200,74.654
WATERTOWN REGIONAL AIRPORT SD US,9/3/1937,18,267,183,74.654
WATERTOWN REGIONAL AIRPORT SD US,9/4/1937,0,222,106,74.66
WATERTOWN REGIONAL AIRPORT SD US,9/5/1937,0,233,111,74.621
WATERTOWN REGIONAL AIRPORT SD US,9/6/1937,5,278,133,74.596
WATERTOWN REGIONAL AIRPORT SD US,9/7/1937,0,200,139,74.596
WATERTOWN REGIONAL AIRPORT SD US,9/8/1937,0,300,117,74.599
WATERTOWN REGIONAL AIRPORT SD US,9/9/1937,0,294,139,74.584
WATERTOWN REGIONAL AIRPORT SD US,9/10/1937,157,222,122,74.572
WATERTOWN REGIONAL AIRPORT SD US,9/11/1937,0,211,111,74.59
WATERTOWN REGIONAL AIRPORT SD US,9/12/1937,0,211,33,74.621
WATERTOWN REGIONAL AIRPORT SD US,9/13/1937,0,261,78,74.587
WATERTOWN REGIONAL AIRPORT SD US,9/14/1937,0,222,111,74.584
WATERTOWN REGIONAL AIRPORT SD US,9/15/1937,0,183,33,74.547
WATERTOWN REGIONAL AIRPORT SD US,9/16/1937,0,200,-11,74.566
WATERTOWN REGIONAL AIRPORT SD US,9/17/1937,0,228,0,74.578
WATERTOWN REGIONAL AIRPORT SD US,9/18/1937,0,189,83,74.541
WATERTOWN REGIONAL AIRPORT SD US,9/19/1937,0,217,28,74.584
WATERTOWN REGIONAL AIRPORT SD US,9/20/1937,0,300,83,74.569
WATERTOWN REGIONAL AIRPORT SD US,9/21/1937,0,344,161,74.529
WATERTOWN REGIONAL AIRPORT SD US,9/22/1937,0,283,139,74.508
WATERTOWN REGIONAL AIRPORT SD US,9/23/1937,0,306,189,74.499
WATERTOWN REGIONAL AIRPORT SD US,9/24/1937,23,256,56,74.499
WATERTOWN REGIONAL AIRPORT SD US,9/25/1937,0,144,-6,74.496
WATERTOWN REGIONAL AIRPORT SD US,9/26/1937,0,194,-6,74.526
WATERTOWN REGIONAL AIRPORT SD US,9/27/1937,0,178,39,74.496
WATERTOWN REGIONAL AIRPORT SD US,9/28/1937,46,139,83,74.468
WATERTOWN REGIONAL AIRPORT SD US,9/29/1937,0,117,33,74.465
WATERTOWN REGIONAL AIRPORT SD US,9/30/1937,0,167,89,74.444
WATERTOWN REGIONAL AIRPORT SD US,10/1/1937,0,122,61,74.435
WATERTOWN REGIONAL AIRPORT SD US,10/2/1937,56,128,72,74.429
WATERTOWN REGIONAL AIRPORT SD US,10/3/1937,3,278,117,74.398
WATERTOWN REGIONAL AIRPORT SD US,10/4/1937,0,211,122,74.404
WATERTOWN REGIONAL AIRPORT SD US,10/5/1937,15,150,56,74.395
WATERTOWN REGIONAL AIRPORT SD US,10/6/1937,0,133,6,74.423
WATERTOWN REGIONAL AIRPORT SD US,10/7/1937,0,122,-6,74.456
WATERTOWN REGIONAL AIRPORT SD US,10/8/1937,0,150,17,74.456
WATERTOWN REGIONAL AIRPORT SD US,10/9/1937,0,200,33,74.419
WATERTOWN REGIONAL AIRPORT SD US,10/10/1937,13,211,39,74.41
WATERTOWN REGIONAL AIRPORT SD US,10/11/1937,0,211,17,74.401
WATERTOWN REGIONAL AIRPORT SD US,10/12/1937,13,33,-50,74.416
WATERTOWN REGIONAL AIRPORT SD US,10/13/1937,0,22,-94,74.419
WATERTOWN REGIONAL AIRPORT SD US,10/14/1937,0,56,-122,74.401
WATERTOWN REGIONAL AIRPORT SD US,10/15/1937,0,39,-67,74.398
WATERTOWN REGIONAL AIRPORT SD US,10/16/1937,18,17,-6,74.38
WATERTOWN REGIONAL AIRPORT SD US,10/17/1937,61,72,6,74.337
WATERTOWN REGIONAL AIRPORT SD US,10/18/1937,8,117,17,74.322
WATERTOWN REGIONAL AIRPORT SD US,10/19/1937,0,106,17,74.359
WATERTOWN REGIONAL AIRPORT SD US,10/20/1937,0,72,-6,74.377
WATERTOWN REGIONAL AIRPORT SD US,10/21/1937,0,11,-28,74.383
WATERTOWN REGIONAL AIRPORT SD US,10/22/1937,0,39,-61,74.38
WATERTOWN REGIONAL AIRPORT SD US,10/23/1937,0,122,-17,74.419
WATERTOWN REGIONAL AIRPORT SD US,10/24/1937,0,183,-11,74.416
WATERTOWN REGIONAL AIRPORT SD US,10/25/1937,0,161,78,74.392
WATERTOWN REGIONAL AIRPORT SD US,10/26/1937,0,139,22,74.374
WATERTOWN REGIONAL AIRPORT SD US,10/27/1937,0,178,-28,74.41
WATERTOWN REGIONAL AIRPORT SD US,10/28/1937,0,261,6,74.426
WATERTOWN REGIONAL AIRPORT SD US,10/29/1937,0,256,61,74.413
WATERTOWN REGIONAL AIRPORT SD US,10/30/1937,0,183,22,74.447
WATERTOWN REGIONAL AIRPORT SD US,10/31/1937,0,161,28,74.426
WATERTOWN REGIONAL AIRPORT SD US,11/1/1937,0,78,28,74.374
WATERTOWN REGIONAL AIRPORT SD US,11/2/1937,3,39,-61,74.407
WATERTOWN REGIONAL AIRPORT SD US,11/3/1937,0,106,-133,74.441
WATERTOWN REGIONAL AIRPORT SD US,11/4/1937,0,156,0,74.395
WATERTOWN REGIONAL AIRPORT SD US,11/5/1937,0,122,-44,74.377
WATERTOWN REGIONAL AIRPORT SD US,11/6/1937,0,183,-39,74.401
WATERTOWN REGIONAL AIRPORT SD US,11/7/1937,0,156,-56,74.368
WATERTOWN REGIONAL AIRPORT SD US,11/8/1937,0,100,11,74.343
WATERTOWN REGIONAL AIRPORT SD US,11/9/1937,0,200,-11,74.404
WATERTOWN REGIONAL AIRPORT SD US,11/10/1937,0,144,33,74.386
WATERTOWN REGIONAL AIRPORT SD US,11/11/1937,0,172,22,74.362
WATERTOWN REGIONAL AIRPORT SD US,11/12/1937,0,117,44,74.334
WATERTOWN REGIONAL AIRPORT SD US,11/13/1937,15,61,-33,74.365
WATERTOWN REGIONAL AIRPORT SD US,11/14/1937,18,-11,-33,74.407
WATERTOWN REGIONAL AIRPORT SD US,11/15/1937,0,-28,-72,74.419
WATERTOWN REGIONAL AIRPORT SD US,11/16/1937,13,-72,-156,74.438
WATERTOWN REGIONAL AIRPORT SD US,11/17/1937,3,-56,-178,74.447
WATERTOWN REGIONAL AIRPORT SD US,11/18/1937,41,-94,-122,74.447
WATERTOWN REGIONAL AIRPORT SD US,11/19/1937,5,-100,-156,74.426
WATERTOWN REGIONAL AIRPORT SD US,11/20/1937,3,-117,-222,74.438
WATERTOWN REGIONAL AIRPORT SD US,11/21/1937,0,-117,-211,74.441
WATERTOWN REGIONAL AIRPORT SD US,11/22/1937,0,-28,-172,74.444
WATERTOWN REGIONAL AIRPORT SD US,11/23/1937,0,28,-50,74.426
WATERTOWN REGIONAL AIRPORT SD US,11/24/1937,0,33,11,74.395
WATERTOWN REGIONAL AIRPORT SD US,11/25/1937,0,56,6,74.383
WATERTOWN REGIONAL AIRPORT SD US,11/26/1937,0,89,-44,74.377
WATERTOWN REGIONAL AIRPORT SD US,11/27/1937,0,6,-117,74.383
WATERTOWN REGIONAL AIRPORT SD US,11/28/1937,0,-94,-167,74.362
WATERTOWN REGIONAL AIRPORT SD US,11/29/1937,0,-61,-183,74.413
WATERTOWN REGIONAL AIRPORT SD US,11/30/1937,0,-11,-150,74.435
WATERTOWN REGIONAL AIRPORT SD US,12/1/1937,3,0,-122,74.398
WATERTOWN REGIONAL AIRPORT SD US,12/2/1937,0,83,-67,74.392
WATERTOWN REGIONAL AIRPORT SD US,12/3/1937,0,61,-94,74.374
WATERTOWN REGIONAL AIRPORT SD US,12/4/1937,0,0,-133,74.362
WATERTOWN REGIONAL AIRPORT SD US,12/5/1937,3,-133,-228,74.368
WATERTOWN REGIONAL AIRPORT SD US,12/6/1937,0,-94,-233,74.377
WATERTOWN REGIONAL AIRPORT SD US,12/7/1937,36,-94,-178,74.441
WATERTOWN REGIONAL AIRPORT SD US,12/8/1937,8,-167,-200,74.359
WATERTOWN REGIONAL AIRPORT SD US,12/9/1937,0,-161,-239,74.349
WATERTOWN REGIONAL AIRPORT SD US,12/10/1937,0,-106,-250,74.352
WATERTOWN REGIONAL AIRPORT SD US,12/11/1937,0,-56,-200,74.365
WATERTOWN REGIONAL AIRPORT SD US,12/12/1937,41,-78,-89,74.371
WATERTOWN REGIONAL AIRPORT SD US,12/13/1937,0,-61,-106,74.377
WATERTOWN REGIONAL AIRPORT SD US,12/14/1937,20,-50,-128,74.352
WATERTOWN REGIONAL AIRPORT SD US,12/15/1937,20,-28,-78,74.31
WATERTOWN REGIONAL AIRPORT SD US,12/16/1937,0,17,-83,74.307
WATERTOWN REGIONAL AIRPORT SD US,12/17/1937,0,22,-72,74.304
WATERTOWN REGIONAL AIRPORT SD US,12/18/1937,0,-28,-78,74.328
WATERTOWN REGIONAL AIRPORT SD US,12/19/1937,20,-78,-111,74.343
WATERTOWN REGIONAL AIRPORT SD US,12/20/1937,5,-67,-250,74.325
WATERTOWN REGIONAL AIRPORT SD US,12/21/1937,5,28,-67,74.349
WATERTOWN REGIONAL AIRPORT SD US,12/22/1937,0,11,-150,74.362
WATERTOWN REGIONAL AIRPORT SD US,12/23/1937,25,-56,-144,74.383
WATERTOWN REGIONAL AIRPORT SD US,12/24/1937,23,-56,-189,74.322
WATERTOWN REGIONAL AIRPORT SD US,12/25/1937,0,-94,-228,74.362
WATERTOWN REGIONAL AIRPORT SD US,12/26/1937,0,-89,-211,74.383
WATERTOWN REGIONAL AIRPORT SD US,12/27/1937,0,22,-83,74.34
WATERTOWN REGIONAL AIRPORT SD US,12/28/1937,0,28,-178,74.349
WATERTOWN REGIONAL AIRPORT SD US,12/29/1937,0,-17,-144,74.328
WATERTOWN REGIONAL AIRPORT SD US,12/30/1937,0,-28,-128,74.337
WATERTOWN REGIONAL AIRPORT SD US,12/31/1937,3,-11,-106,74.285
WATERTOWN REGIONAL AIRPORT SD US,1/1/1938,0,-117,-200,74.295
WATERTOWN REGIONAL AIRPORT SD US,1/2/1938,0,-83,-222,74.337
WATERTOWN REGIONAL AIRPORT SD US,1/3/1938,0,-61,-94,74.319
WATERTOWN REGIONAL AIRPORT SD US,1/4/1938,0,-6,-67,74.322
WATERTOWN REGIONAL AIRPORT SD US,1/5/1938,0,-67,-122,74.325
WATERTOWN REGIONAL AIRPORT SD US,1/6/1938,15,-100,-217,74.295
WATERTOWN REGIONAL AIRPORT SD US,1/7/1938,0,-156,-211,74.319
WATERTOWN REGIONAL AIRPORT SD US,1/8/1938,3,-144,-278,74.325
WATERTOWN REGIONAL AIRPORT SD US,1/9/1938,13,-117,-211,74.319
WATERTOWN REGIONAL AIRPORT SD US,1/10/1938,10,-22,-211,74.301
WATERTOWN REGIONAL AIRPORT SD US,1/11/1938,38,-17,-89,74.285
WATERTOWN REGIONAL AIRPORT SD US,1/12/1938,3,-67,-139,74.273
WATERTOWN REGIONAL AIRPORT SD US,1/13/1938,97,-72,-172,74.322
WATERTOWN REGIONAL AIRPORT SD US,1/14/1938,0,-94,-211,74.301
WATERTOWN REGIONAL AIRPORT SD US,1/15/1938,0,-11,-133,74.304
WATERTOWN REGIONAL AIRPORT SD US,1/16/1938,3,-11,-94,74.282
WATERTOWN REGIONAL AIRPORT SD US,1/17/1938,3,-78,-111,74.285
WATERTOWN REGIONAL AIRPORT SD US,1/18/1938,0,-56,-128,74.282
WATERTOWN REGIONAL AIRPORT SD US,1/19/1938,0,-17,-67,74.27
WATERTOWN REGIONAL AIRPORT SD US,1/20/1938,0,17,-83,74.273
WATERTOWN REGIONAL AIRPORT SD US,1/21/1938,0,-17,-106,74.267
WATERTOWN REGIONAL AIRPORT SD US,1/22/1938,0,33,-83,74.273
WATERTOWN REGIONAL AIRPORT SD US,1/23/1938,0,22,-50,74.279
WATERTOWN REGIONAL AIRPORT SD US,1/24/1938,3,-50,-172,74.209
WATERTOWN REGIONAL AIRPORT SD US,1/25/1938,0,-172,-256,74.298
WATERTOWN REGIONAL AIRPORT SD US,1/26/1938,0,-156,-244,74.295
WATERTOWN REGIONAL AIRPORT SD US,1/27/1938,0,-161,-283,74.307
WATERTOWN REGIONAL AIRPORT SD US,1/28/1938,0,-78,-178,74.304
WATERTOWN REGIONAL AIRPORT SD US,1/29/1938,8,-111,-150,74.301
WATERTOWN REGIONAL AIRPORT SD US,1/30/1938,13,-150,-283,74.276
WATERTOWN REGIONAL AIRPORT SD US,1/31/1938,0,-167,-300,74.334
WATERTOWN REGIONAL AIRPORT SD US,2/1/1938,0,-100,-228,74.301
WATERTOWN REGIONAL AIRPORT SD US,2/2/1938,0,-67,-122,74.264
WATERTOWN REGIONAL AIRPORT SD US,2/3/1938,0,-67,-200,74.267
WATERTOWN REGIONAL AIRPORT SD US,2/4/1938,0,17,-72,74.316
WATERTOWN REGIONAL AIRPORT SD US,2/5/1938,0,22,-111,74.261
WATERTOWN REGIONAL AIRPORT SD US,2/6/1938,0,-28,-89,74.304
WATERTOWN REGIONAL AIRPORT SD US,2/7/1938,0,22,-94,74.359
WATERTOWN REGIONAL AIRPORT SD US,2/8/1938,0,-56,-94,74.328
WATERTOWN REGIONAL AIRPORT SD US,2/9/1938,0,-78,-172,74.349
WATERTOWN REGIONAL AIRPORT SD US,2/10/1938,0,-44,-167,74.377
WATERTOWN REGIONAL AIRPORT SD US,2/11/1938,0,22,-56,74.334
WATERTOWN REGIONAL AIRPORT SD US,2/12/1938,3,6,-11,74.346
WATERTOWN REGIONAL AIRPORT SD US,2/13/1938,3,-6,-167,74.346
WATERTOWN REGIONAL AIRPORT SD US,2/14/1938,0,-144,-233,74.429
WATERTOWN REGIONAL AIRPORT SD US,2/15/1938,41,-117,-189,74.419
WATERTOWN REGIONAL AIRPORT SD US,2/16/1938,97,-100,-156,74.41
WATERTOWN REGIONAL AIRPORT SD US,2/17/1938,0,-133,-206,74.374
WATERTOWN REGIONAL AIRPORT SD US,2/18/1938,0,-117,-283,74.416
WATERTOWN REGIONAL AIRPORT SD US,2/19/1938,0,-78,-256,74.419
WATERTOWN REGIONAL AIRPORT SD US,2/20/1938,0,-33,-200,74.423
WATERTOWN REGIONAL AIRPORT SD US,2/21/1938,0,-61,-194,74.419
WATERTOWN REGIONAL AIRPORT SD US,2/22/1938,0,-33,-106,74.398
WATERTOWN REGIONAL AIRPORT SD US,2/23/1938,3,-56,-144,74.441
WATERTOWN REGIONAL AIRPORT SD US,2/24/1938,0,-39,-183,74.447
WATERTOWN REGIONAL AIRPORT SD US,2/25/1938,0,22,-78,74.456
WATERTOWN REGIONAL AIRPORT SD US,2/26/1938,0,39,-44,74.432
WATERTOWN REGIONAL AIRPORT SD US,2/27/1938,0,6,-33,74.462
WATERTOWN REGIONAL AIRPORT SD US,2/28/1938,0,0,-44,74.505
WATERTOWN REGIONAL AIRPORT SD US,3/1/1938,0,61,-39,74.496
WATERTOWN REGIONAL AIRPORT SD US,3/2/1938,0,39,-56,74.468
WATERTOWN REGIONAL AIRPORT SD US,3/3/1938,8,-22,-117,74.462
WATERTOWN REGIONAL AIRPORT SD US,3/4/1938,157,-56,-78,74.441
WATERTOWN REGIONAL AIRPORT SD US,3/5/1938,23,-78,-133,74.447
WATERTOWN REGIONAL AIRPORT SD US,3/6/1938,0,-44,-200,74.517
WATERTOWN REGIONAL AIRPORT SD US,3/7/1938,0,-17,-144,74.526
WATERTOWN REGIONAL AIRPORT SD US,3/8/1938,0,-11,-144,74.52
WATERTOWN REGIONAL AIRPORT SD US,3/9/1938,0,11,-161,74.532
WATERTOWN REGIONAL AIRPORT SD US,3/10/1938,0,44,-100,74.511
WATERTOWN REGIONAL AIRPORT SD US,3/11/1938,0,56,-72,74.502
WATERTOWN REGIONAL AIRPORT SD US,3/12/1938,0,100,-11,74.502
WATERTOWN REGIONAL AIRPORT SD US,3/13/1938,0,28,-11,74.508
WATERTOWN REGIONAL AIRPORT SD US,3/14/1938,10,28,-6,74.511
WATERTOWN REGIONAL AIRPORT SD US,3/15/1938,0,22,-11,74.496
WATERTOWN REGIONAL AIRPORT SD US,3/16/1938,0,89,6,74.483
WATERTOWN REGIONAL AIRPORT SD US,3/17/1938,0,156,0,74.511
WATERTOWN REGIONAL AIRPORT SD US,3/18/1938,0,133,17,74.532
WATERTOWN REGIONAL AIRPORT SD US,3/19/1938,0,117,-6,74.529
WATERTOWN REGIONAL AIRPORT SD US,3/20/1938,0,161,-6,74.541
WATERTOWN REGIONAL AIRPORT SD US,3/21/1938,0,178,61,74.547
WATERTOWN REGIONAL AIRPORT SD US,3/22/1938,0,89,11,74.557
WATERTOWN REGIONAL AIRPORT SD US,3/23/1938,0,117,-39,74.569
WATERTOWN REGIONAL AIRPORT SD US,3/24/1938,0,144,6,74.615
WATERTOWN REGIONAL AIRPORT SD US,3/25/1938,51,61,6,74.593
WATERTOWN REGIONAL AIRPORT SD US,3/26/1938,0,144,-44,74.633
WATERTOWN REGIONAL AIRPORT SD US,3/27/1938,0,167,-11,74.651
WATERTOWN REGIONAL AIRPORT SD US,3/28/1938,3,128,0,74.63
WATERTOWN REGIONAL AIRPORT SD US,3/29/1938,51,150,50,74.627
WATERTOWN REGIONAL AIRPORT SD US,3/30/1938,3,89,-22,74.608
WATERTOWN REGIONAL AIRPORT SD US,3/31/1938,0,22,-56,74.608
WATERTOWN REGIONAL AIRPORT SD US,4/1/1938,0,-11,-83,74.666
WATERTOWN REGIONAL AIRPORT SD US,4/2/1938,3,28,-61,74.672
WATERTOWN REGIONAL AIRPORT SD US,4/3/1938,0,28,-39,74.672
WATERTOWN REGIONAL AIRPORT SD US,4/4/1938,0,50,33,74.676
WATERTOWN REGIONAL AIRPORT SD US,4/5/1938,20,33,-56,74.682
WATERTOWN REGIONAL AIRPORT SD US,4/6/1938,107,0,-61,74.657
WATERTOWN REGIONAL AIRPORT SD US,4/7/1938,0,28,-61,74.648
WATERTOWN REGIONAL AIRPORT SD US,4/8/1938,0,67,-61,74.621
WATERTOWN REGIONAL AIRPORT SD US,4/9/1938,0,133,-50,74.691
WATERTOWN REGIONAL AIRPORT SD US,4/10/1938,0,200,6,74.709
WATERTOWN REGIONAL AIRPORT SD US,4/11/1938,0,178,22,74.66
WATERTOWN REGIONAL AIRPORT SD US,4/12/1938,0,239,22,74.691
WATERTOWN REGIONAL AIRPORT SD US,4/13/1938,0,222,67,74.682
WATERTOWN REGIONAL AIRPORT SD US,4/14/1938,38,200,100,74.691
WATERTOWN REGIONAL AIRPORT SD US,4/15/1938,33,206,50,74.703
WATERTOWN REGIONAL AIRPORT SD US,4/16/1938,51,144,89,74.703
WATERTOWN REGIONAL AIRPORT SD US,4/17/1938,8,222,44,74.669
WATERTOWN REGIONAL AIRPORT SD US,4/18/1938,0,250,33,74.715
WATERTOWN REGIONAL AIRPORT SD US,4/19/1938,0,228,94,74.712
WATERTOWN REGIONAL AIRPORT SD US,4/20/1938,0,189,-22,74.724
WATERTOWN REGIONAL AIRPORT SD US,4/21/1938,3,100,-33,74.736
WATERTOWN REGIONAL AIRPORT SD US,4/22/1938,0,167,-11,74.758
WATERTOWN REGIONAL AIRPORT SD US,4/23/1938,66,156,-6,74.749
WATERTOWN REGIONAL AIRPORT SD US,4/24/1938,0,167,44,74.733
WATERTOWN REGIONAL AIRPORT SD US,4/25/1938,109,172,89,74.743
WATERTOWN REGIONAL AIRPORT SD US,4/26/1938,0,267,122,74.743
WATERTOWN REGIONAL AIRPORT SD US,4/27/1938,401,239,56,74.743
WATERTOWN REGIONAL AIRPORT SD US,4/28/1938,15,122,39,74.74
WATERTOWN REGIONAL AIRPORT SD US,4/29/1938,0,228,11,74.743
WATERTOWN REGIONAL AIRPORT SD US,4/30/1938,0,278,78,74.758
WATERTOWN REGIONAL AIRPORT SD US,5/1/1938,0,278,133,74.752
WATERTOWN REGIONAL AIRPORT SD US,5/2/1938,74,244,117,74.752
WATERTOWN REGIONAL AIRPORT SD US,5/3/1938,132,211,111,74.746
WATERTOWN REGIONAL AIRPORT SD US,5/4/1938,28,133,61,74.743
WATERTOWN REGIONAL AIRPORT SD US,5/5/1938,0,111,56,74.746
WATERTOWN REGIONAL AIRPORT SD US,5/6/1938,0,100,-11,74.755
WATERTOWN REGIONAL AIRPORT SD US,5/7/1938,0,83,6,74.758
WATERTOWN REGIONAL AIRPORT SD US,5/8/1938,0,94,22,74.746
WATERTOWN REGIONAL AIRPORT SD US,5/9/1938,0,178,28,74.74
WATERTOWN REGIONAL AIRPORT SD US,5/10/1938,0,178,61,74.758
WATERTOWN REGIONAL AIRPORT SD US,5/11/1938,0,172,33,74.764
WATERTOWN REGIONAL AIRPORT SD US,5/12/1938,0,178,22,74.761
WATERTOWN REGIONAL AIRPORT SD US,5/13/1938,64,161,56,74.755
WATERTOWN REGIONAL AIRPORT SD US,5/14/1938,0,172,78,74.733
WATERTOWN REGIONAL AIRPORT SD US,5/15/1938,0,194,50,74.758
WATERTOWN REGIONAL AIRPORT SD US,5/16/1938,8,156,56,74.764
WATERTOWN REGIONAL AIRPORT SD US,5/17/1938,142,128,72,74.764
WATERTOWN REGIONAL AIRPORT SD US,5/18/1938,244,161,94,74.746
WATERTOWN REGIONAL AIRPORT SD US,5/19/1938,0,133,67,74.73
WATERTOWN REGIONAL AIRPORT SD US,5/20/1938,0,117,67,74.746
WATERTOWN REGIONAL AIRPORT SD US,5/21/1938,8,211,44,74.752
WATERTOWN REGIONAL AIRPORT SD US,5/22/1938,0,233,67,74.752
WATERTOWN REGIONAL AIRPORT SD US,5/23/1938,5,172,22,74.73
WATERTOWN REGIONAL AIRPORT SD US,5/24/1938,5,217,67,74.767
WATERTOWN REGIONAL AIRPORT SD US,5/25/1938,0,233,67,74.752
WATERTOWN REGIONAL AIRPORT SD US,5/26/1938,0,256,106,74.749
WATERTOWN REGIONAL AIRPORT SD US,5/27/1938,0,178,100,74.755
WATERTOWN REGIONAL AIRPORT SD US,5/28/1938,0,244,89,74.752
WATERTOWN REGIONAL AIRPORT SD US,5/29/1938,91,222,89,74.743
WATERTOWN REGIONAL AIRPORT SD US,5/30/1938,43,178,128,74.73
WATERTOWN REGIONAL AIRPORT SD US,5/31/1938,185,228,144,74.736
WATERTOWN REGIONAL AIRPORT SD US,6/1/1938,0,239,111,74.727
WATERTOWN REGIONAL AIRPORT SD US,6/2/1938,0,267,83,74.724
WATERTOWN REGIONAL AIRPORT SD US,6/3/1938,0,256,133,74.736
WATERTOWN REGIONAL AIRPORT SD US,6/4/1938,0,233,100,74.73
WATERTOWN REGIONAL AIRPORT SD US,6/5/1938,0,306,106,74.74
WATERTOWN REGIONAL AIRPORT SD US,6/6/1938,3,206,100,74.721
WATERTOWN REGIONAL AIRPORT SD US,6/7/1938,0,194,61,74.721
WATERTOWN REGIONAL AIRPORT SD US,6/8/1938,0,244,39,74.743
WATERTOWN REGIONAL AIRPORT SD US,6/9/1938,0,261,144,74.74
WATERTOWN REGIONAL AIRPORT SD US,6/10/1938,3,222,106,74.724
WATERTOWN REGIONAL AIRPORT SD US,6/11/1938,0,211,56,74.73
WATERTOWN REGIONAL AIRPORT SD US,6/12/1938,0,267,61,74.74
WATERTOWN REGIONAL AIRPORT SD US,6/13/1938,0,244,156,74.749
WATERTOWN REGIONAL AIRPORT SD US,6/14/1938,0,300,178,74.736
WATERTOWN REGIONAL AIRPORT SD US,6/15/1938,5,256,100,74.727
WATERTOWN REGIONAL AIRPORT SD US,6/16/1938,0,211,83,74.718
WATERTOWN REGIONAL AIRPORT SD US,6/17/1938,0,267,89,74.721
WATERTOWN REGIONAL AIRPORT SD US,6/18/1938,0,272,156,74.727
WATERTOWN REGIONAL AIRPORT SD US,6/19/1938,0,283,178,74.727
WATERTOWN REGIONAL AIRPORT SD US,6/20/1938,239,317,156,74.721
WATERTOWN REGIONAL AIRPORT SD US,6/21/1938,0,350,200,74.727
WATERTOWN REGIONAL AIRPORT SD US,6/22/1938,0,328,211,74.721
WATERTOWN REGIONAL AIRPORT SD US,6/23/1938,5,306,194,74.715
WATERTOWN REGIONAL AIRPORT SD US,6/24/1938,307,283,172,74.712
WATERTOWN REGIONAL AIRPORT SD US,6/25/1938,0,211,139,74.715
WATERTOWN REGIONAL AIRPORT SD US,6/26/1938,0,233,100,74.712
WATERTOWN REGIONAL AIRPORT SD US,6/27/1938,0,244,111,74.697
WATERTOWN REGIONAL AIRPORT SD US,6/28/1938,15,211,144,74.697
WATERTOWN REGIONAL AIRPORT SD US,6/29/1938,94,239,139,74.688
