"Date","Temp (C)","Daily Prec (cm)","Daily ET (cm)","Daily Runoff (cm)","Daily Flow (cm)","Daily Flow (MGD)","Daily Pt Src Flow (cm)","Daily Flow (m^3)","TSS (kg)","TSS (mg/L)","TN (kg)","TN (mg/L)","TP (kg)","TP (mg/L)","PointN (kg)","SepticN (kg)","AnimalN (kg)","StreamN (kg)","UplandN (kg)","GroundN (kg)","TileDrainN (kg)","PointP (kg)","SepticP (kg)","AnimalP (kg)","StreamP (kg)","UplandP (kg)","GroundP (kg)","TileDrainP (kg)","Area (ha)"
" 1933-01-31",-8,0,0,0,.0972,.3388,0,1282.3649,1.6537,1.28957355843646,1.947,1.51828557350322,.0228,1.77492768135508E-02,0,.0775022578983195877746621875,0,.0008268519486375724221112466,0,1.8686670530730617626584482122,0,0,0,0,.0021907442379152491263744824,0,.0205703057606378501994340393,0,132
" 1933-02-01",-8,0,0,0,.0913,.3185,0,1205.423,3.3585,2.78619036420303,1.8311,1.5190338819061,.0238,.01973191992699,0,.0728521224244204125081824563,0,.0016792690124843395456032617,0,1.7565470298886780568989413198,0,0,0,0,.0044492232485772641314920383,0,.019336087414999579187467997,0,132
" 1933-02-02",-13,0,0,0,.0858,.2994,0,1133.0976,3.157,2.78619036420303,1.7212,1.5190338819061,.0224,.01973191992699,0,.0684809950789551877576915089,0,.001578512871735279172867066,0,1.6511542080953573734850048405,0,0,0,0,.004182269853662628283602516,0,.0181759221700996044362199172,0,132
" 1933-02-03",-16,0,0,0,.0807,.2814,0,1065.1118,2.9676,2.78619036420303,1.6179,1.5190338819061,.021,.01973191992699,0,.0643721353742178764922300184,0,.001483802099431162422495042,0,1.5520849556096359310759045496,0,0,0,0,.003931333662442870586586365,0,.0170853668398936281700467222,0,132
" 1933-02-04",-21,0,0,0,.0759,.2645,0,1001.2051,2.7895,2.78619036420303,1.5209,1.5190338819061,.0198,.01973191992699,0,.0605098072517648039026962173,0,.0013947739734652926771453395,0,1.4589598582730577752113502773,0,0,0,0,.0036954536426962983513911831,0,.0160602448295000104798439188,0,132
" 1933-02-05",-16,0,0,0,.0713,.2486,0,941.1328,2.6222,2.78619036420303,1.4296,1.5190338819061,.0186,.01973191992699,0,.0568792188166589156685344442,0,.0013110875350573751165166191,0,1.3714222667766743086986692604,0,0,0,0,.0034737264241345204503077121,0,.0150966301397300098510532837,0,132
" 1933-02-06",-18,0,0,0,.067,.2337,0,884.6648,2.4648,2.78619036420303,1.3438,1.5190338819061,.0175,.01973191992699,0,.0534664656876593807284223776,0,.001232422282953932609525622,0,1.2891369307700738501767491051,0,0,0,0,.0032653028386864492232892494,0,.0141908323313462092599900867,0,132
" 1933-02-07",-29,0,0,0,.063,.2197,0,831.5849,2.317,2.78619036420303,1.2632,1.5190338819061,.0164,.01973191992699,0,.0502584777463998178847170349,0,.0011584769459766966529540847,0,1.2117887149238694191661441584,0,0,0,0,.0030693846683652622698918944,0,.0133393823914654367043906815,0,132
" 1933-02-08",-30,0,0,0,.0592,.2065,0,781.6898,2.1779,2.78619036420303,1.1874,1.5190338819061,.0154,.01973191992699,0,.0472429690816158288116340128,0,.0010889683292180948537768396,0,1.1390813920284372540161755082,0,0,0,0,.0028852215882633465336983808,0,.0125390194479775105021272406,0,132
" 1933-02-09",-26,0,0,0,.0557,.1941,0,734.7884,2.0473,2.78619036420303,1.1162,1.5190338819061,.0145,.01973191992699,0,.0444083909367188790829359721,0,.0010236302294650091625502292,0,1.0707365085067310187752049782,0,0,0,0,.0027121082929675457416764779,0,.0117866782810988598719996062,0,132
